record_type,business_id,name,full_address,city,state,stars,review_count,open,category
category,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,5.0,5,True,"Flowers & Gifts"
category,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,5.0,5,True,"Shopping"
category,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,5.0,5,True,"Event Planning & Services"
category,PadIX4qors5_7UOI93DrIQ,"Pampered Polished","4237 W Bell Rd Phoenix, AZ 85306",Phoenix,AZ,4.0,6,False,"Beauty & Spas"
category,PadIX4qors5_7UOI93DrIQ,"Pampered Polished","4237 W Bell Rd Phoenix, AZ 85306",Phoenix,AZ,4.0,6,False,"Nail Salons"
category,PXo9zC_oaE4pd96OHdTLIA,"The Added Touch Colonics & Aroma Therapy","2055 E Southern Ave Ste E Tempe, AZ 85282",Tempe,AZ,2.0,7,True,"Massage Therapy"
category,PXo9zC_oaE4pd96OHdTLIA,"The Added Touch Colonics & Aroma Therapy","2055 E Southern Ave Ste E Tempe, AZ 85282",Tempe,AZ,2.0,7,True,"Health & Medical"
category,cL_wKtydNJb9QpxLBDZBMw,"Joshan Filipino Oriental Market","6325 E Russell Rd Las Vegas, NV 89122",Las Vegas,NV,3.5,8,True,"Food"
category,cL_wKtydNJb9QpxLBDZBMw,"Joshan Filipino Oriental Market","6325 E Russell Rd Las Vegas, NV 89122",Las Vegas,NV,3.5,8,True,"Convenience Stores"
category,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,10,True,"Home Decor"
category,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,10,True,"Shopping"
category,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,10,True,"Home Services"
category,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,10,True,"Home & Garden"
category,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,10,True,"Lighting Fixtures & Equipment"
category,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,10,True,"Furniture Stores"
category,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,18,True,"Indian"
category,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,18,True,"Mediterranean"
category,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,18,True,"Halal"
category,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,4.0,18,True,"Restaurants"
category,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,4.0,21,True,"Food"
category,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,4.0,21,True,"Desserts"
category,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,4.0,21,True,"Coffee & Tea"
category,iiIC4s0V0CfevJ7K4uye7g,"Great Clips","9920 S Rural Rd Ste 107 Tempe, AZ 85284",Tempe,AZ,3.0,3,True,"Hair Salons"
category,iiIC4s0V0CfevJ7K4uye7g,"Great Clips","9920 S Rural Rd Ste 107 Tempe, AZ 85284",Tempe,AZ,3.0,3,True,"Beauty & Spas"
category,VRnHwMon-myMAAqc3ODGhw,"Rock the Tea","6380 S Valley View Blvd Las Vegas, NV 89118",Las Vegas,NV,4.5,12,True,"Event Planning & Services"
category,VRnHwMon-myMAAqc3ODGhw,"Rock the Tea","6380 S Valley View Blvd Las Vegas, NV 89118",Las Vegas,NV,4.5,12,True,"Party & Event Planning"
category,c1pUWzksBz7Ppow3F75UNg,"Etiket","1832, Rue Sherbrooke Ouest Montréal, QC H3H 1E4",Montréal,QC,4.5,3,True,"Shopping"
category,c1pUWzksBz7Ppow3F75UNg,"Etiket","1832, Rue Sherbrooke Ouest Montréal, QC H3H 1E4",Montréal,QC,4.5,3,True,"Cosmetics & Beauty Supply"
category,c1pUWzksBz7Ppow3F75UNg,"Etiket","1832, Rue Sherbrooke Ouest Montréal, QC H3H 1E4",Montréal,QC,4.5,3,True,"Beauty & Spas"
category,hCzGRe0NcB0UQFxxypc6Gw,"SharpieTech","Phoenix, AZ 85050",Phoenix,AZ,5.0,3,True,"Local Services"
category,hCzGRe0NcB0UQFxxypc6Gw,"SharpieTech","Phoenix, AZ 85050",Phoenix,AZ,5.0,3,True,"Web Design"
category,hCzGRe0NcB0UQFxxypc6Gw,"SharpieTech","Phoenix, AZ 85050",Phoenix,AZ,5.0,3,True,"IT Services & Computer Repair"
category,hCzGRe0NcB0UQFxxypc6Gw,"SharpieTech","Phoenix, AZ 85050",Phoenix,AZ,5.0,3,True,"Professional Services"
category,bKg0Ji7XgdkamWL0kVem7w,"Breeze Cafe","ARIA Resort and Casino 3730 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,3.0,18,False,"Sandwiches"
category,bKg0Ji7XgdkamWL0kVem7w,"Breeze Cafe","ARIA Resort and Casino 3730 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,3.0,18,False,"Restaurants"
category,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,4.5,11,True,"Party Supplies"
category,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,4.5,11,True,"Food"
category,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,4.5,11,True,"Event Planning & Services"
category,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,4.5,11,True,"Candy Stores"
category,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,4.5,11,True,"Specialty Food"
category,uwlK60hWjozFJULa5etk6A,"Waschpark Karlsruhe","Ottostr. 6 76227 Karlsruhe",Karlsruhe,BW,4.0,5,True,"Car Wash"
category,uwlK60hWjozFJULa5etk6A,"Waschpark Karlsruhe","Ottostr. 6 76227 Karlsruhe",Karlsruhe,BW,4.0,5,True,"Automotive"
category,YJEDHiDOTXnCiA7FspVJ0A,"Del Taco","1811 W Craig Rd North Las Vegas, NV 89032",North Las Vegas,NV,2.5,7,True,"Mexican"
category,YJEDHiDOTXnCiA7FspVJ0A,"Del Taco","1811 W Craig Rd North Las Vegas, NV 89032",North Las Vegas,NV,2.5,7,True,"Restaurants"
category,R1jfNJTn-Xts6KJ9ie4ufA,"Boulangerie Samos","4379 Boul Saint-Laurent Montreal, QC H2W 1Z8",Montreal,QC,4.0,5,True,"Bakeries"
category,R1jfNJTn-Xts6KJ9ie4ufA,"Boulangerie Samos","4379 Boul Saint-Laurent Montreal, QC H2W 1Z8",Montreal,QC,4.0,5,True,"Food"
category,uZDXtaFVR307UOHhn2sStg,"Jay Design","4603 Butler St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,4.5,7,True,"Shopping"
category,uZDXtaFVR307UOHhn2sStg,"Jay Design","4603 Butler St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,4.5,7,True,"Cosmetics & Beauty Supply"
category,uZDXtaFVR307UOHhn2sStg,"Jay Design","4603 Butler St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,4.5,7,True,"Beauty & Spas"
category,smyLbniwZVO-ujNbgO62iw,"The Brow Boutique","6810 Odana Rd Madison, WI 53719",Madison,WI,4.5,17,True,"Hair Removal"
category,smyLbniwZVO-ujNbgO62iw,"The Brow Boutique","6810 Odana Rd Madison, WI 53719",Madison,WI,4.5,17,True,"Beauty & Spas"
category,tbBt5Gvli5EAd0OCU1-q2Q,"Red Rooster Antique Mall","1109 Western Ave Las Vegas, NV 89102",Las Vegas,NV,3.0,6,False,"Shopping"
category,tbBt5Gvli5EAd0OCU1-q2Q,"Red Rooster Antique Mall","1109 Western Ave Las Vegas, NV 89102",Las Vegas,NV,3.0,6,False,"Antiques"
category,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,3.5,3,True,"Health & Medical"
category,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,3.5,3,True,"Dentists"
category,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,3.5,3,True,"General Dentistry"
category,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,3.5,3,True,"Cosmetic Dentists"
category,iW6Y5BcxUS6tCrAmE45KtQ,"Sin City Theatre","3667 S Las Vegas Blvd The Strip Las Vegas, NV 89109",Las Vegas,NV,2.0,5,True,"Arts & Entertainment"
category,iW6Y5BcxUS6tCrAmE45KtQ,"Sin City Theatre","3667 S Las Vegas Blvd The Strip Las Vegas, NV 89109",Las Vegas,NV,2.0,5,True,"Nightlife"
category,iW6Y5BcxUS6tCrAmE45KtQ,"Sin City Theatre","3667 S Las Vegas Blvd The Strip Las Vegas, NV 89109",Las Vegas,NV,2.0,5,True,"Music Venues"
category,9YXfZ-l4D7l1BwaL6eW3vA,"Cafe Castel","1015 Sherbrooke West Montreal, QC H3A 1G5",Montreal,QC,3.5,10,True,"Food"
category,9YXfZ-l4D7l1BwaL6eW3vA,"Cafe Castel","1015 Sherbrooke West Montreal, QC H3A 1G5",Montreal,QC,3.5,10,True,"Coffee & Tea"
category,6-unY9idQjxFUd4FHP6AGA,"Payal Indian Groceries & Spices","6400 Old Pineville Rd Starmount Charlotte, NC 28217",Charlotte,NC,2.5,3,True,"Food"
category,6-unY9idQjxFUd4FHP6AGA,"Payal Indian Groceries & Spices","6400 Old Pineville Rd Starmount Charlotte, NC 28217",Charlotte,NC,2.5,3,True,"Grocery"
category,IfMwqincIFlyj4L0qa5BRA,"Tempe Clinic","1804 W. Elliot Rd. Tempe, AZ 85284",Tempe,AZ,1.5,14,True,"Doctors"
category,IfMwqincIFlyj4L0qa5BRA,"Tempe Clinic","1804 W. Elliot Rd. Tempe, AZ 85284",Tempe,AZ,1.5,14,True,"Health & Medical"
category,IfMwqincIFlyj4L0qa5BRA,"Tempe Clinic","1804 W. Elliot Rd. Tempe, AZ 85284",Tempe,AZ,1.5,14,True,"Urgent Care"
category,rYM99lw8LjkAnryA8PWCJw,"Kirch Appliance Inc","2302 Mustang Way Madison, WI 53718",Madison,WI,4.0,3,True,"Shopping"
category,rYM99lw8LjkAnryA8PWCJw,"Kirch Appliance Inc","2302 Mustang Way Madison, WI 53718",Madison,WI,4.0,3,True,"Home & Garden"
category,rYM99lw8LjkAnryA8PWCJw,"Kirch Appliance Inc","2302 Mustang Way Madison, WI 53718",Madison,WI,4.0,3,True,"Appliances"
category,UgjVZTSOaYoEvws_lAP_Dw,"Main Moon Chinese Restaurant","4850 Larson Beach Rd Mc Farland, WI 53558",Mc Farland,WI,4.0,8,True,"Chinese"
category,UgjVZTSOaYoEvws_lAP_Dw,"Main Moon Chinese Restaurant","4850 Larson Beach Rd Mc Farland, WI 53558",Mc Farland,WI,4.0,8,True,"Restaurants"
category,Px8TRCJn2P_Lby6qcLcecQ,"Vinnie's Sardine Grill & Raw Bar","142 E John St Matthews, NC 28105",Matthews,NC,3.5,3,False,"Bars"
category,Px8TRCJn2P_Lby6qcLcecQ,"Vinnie's Sardine Grill & Raw Bar","142 E John St Matthews, NC 28105",Matthews,NC,3.5,3,False,"American (New)"
category,Px8TRCJn2P_Lby6qcLcecQ,"Vinnie's Sardine Grill & Raw Bar","142 E John St Matthews, NC 28105",Matthews,NC,3.5,3,False,"Nightlife"
category,Px8TRCJn2P_Lby6qcLcecQ,"Vinnie's Sardine Grill & Raw Bar","142 E John St Matthews, NC 28105",Matthews,NC,3.5,3,False,"Restaurants"
category,39snew0CNfdWqHIRdNekrA,"BRL's Windows & Doors","6265 Saddle Tree Dr Las Vegas, NV 89118",Las Vegas,NV,4.5,18,True,"Door Sales/Installation"
category,39snew0CNfdWqHIRdNekrA,"BRL's Windows & Doors","6265 Saddle Tree Dr Las Vegas, NV 89118",Las Vegas,NV,4.5,18,True,"Windows Installation"
category,39snew0CNfdWqHIRdNekrA,"BRL's Windows & Doors","6265 Saddle Tree Dr Las Vegas, NV 89118",Las Vegas,NV,4.5,18,True,"Home Services"
category,39snew0CNfdWqHIRdNekrA,"BRL's Windows & Doors","6265 Saddle Tree Dr Las Vegas, NV 89118",Las Vegas,NV,4.5,18,True,"Contractors"
category,HrSowDDXw71VD_d-4g7I5g,"The Yard","5632 N 7th St Phoenix, AZ 85014",Phoenix,AZ,3.5,308,True,"Food"
category,HrSowDDXw71VD_d-4g7I5g,"The Yard","5632 N 7th St Phoenix, AZ 85014",Phoenix,AZ,3.5,308,True,"Beer, Wine & Spirits"
category,HrSowDDXw71VD_d-4g7I5g,"The Yard","5632 N 7th St Phoenix, AZ 85014",Phoenix,AZ,3.5,308,True,"American (New)"
category,HrSowDDXw71VD_d-4g7I5g,"The Yard","5632 N 7th St Phoenix, AZ 85014",Phoenix,AZ,3.5,308,True,"Food Court"
category,HrSowDDXw71VD_d-4g7I5g,"The Yard","5632 N 7th St Phoenix, AZ 85014",Phoenix,AZ,3.5,308,True,"Restaurants"
category,N8kcP57ft4V3Cj86j2iutA,"Jimmy John's","3014 Driwood Ct Highland Creek Charlotte, NC 28269",Charlotte,NC,4.0,7,True,"Delis"
category,N8kcP57ft4V3Cj86j2iutA,"Jimmy John's","3014 Driwood Ct Highland Creek Charlotte, NC 28269",Charlotte,NC,4.0,7,True,"Sandwiches"
category,N8kcP57ft4V3Cj86j2iutA,"Jimmy John's","3014 Driwood Ct Highland Creek Charlotte, NC 28269",Charlotte,NC,4.0,7,True,"Restaurants"
category,_Nx8hwTmjR_x62Byjav0Ew,"La Olmeca Restaurant","6066 S Central Ave Phoenix, AZ 85042",Phoenix,AZ,3.0,10,True,"Mexican"
category,_Nx8hwTmjR_x62Byjav0Ew,"La Olmeca Restaurant","6066 S Central Ave Phoenix, AZ 85042",Phoenix,AZ,3.0,10,True,"Restaurants"
category,XzIskorQEAOkCFvVPxJtLQ,"LA Fitness","5536 W. Bell Road Glendale, AZ 85308",Glendale,AZ,2.5,21,True,"Active Life"
category,XzIskorQEAOkCFvVPxJtLQ,"LA Fitness","5536 W. Bell Road Glendale, AZ 85308",Glendale,AZ,2.5,21,True,"Gyms"
category,XzIskorQEAOkCFvVPxJtLQ,"LA Fitness","5536 W. Bell Road Glendale, AZ 85308",Glendale,AZ,2.5,21,True,"Trainers"
category,XzIskorQEAOkCFvVPxJtLQ,"LA Fitness","5536 W. Bell Road Glendale, AZ 85308",Glendale,AZ,2.5,21,True,"Fitness & Instruction"
category,AnFxI5_JDXb7x-ZVaaUhEg,"Metro","3575 Ave du Parc Montréal, QC H2X 2H8",Montréal,QC,2.5,3,True,"Food"
category,AnFxI5_JDXb7x-ZVaaUhEg,"Metro","3575 Ave du Parc Montréal, QC H2X 2H8",Montréal,QC,2.5,3,True,"Grocery"
category,zK3rCrFE_cgXCr9mDHBdXw,"Urban Heat","1749 W Main St Mesa, AZ 85201",Mesa,AZ,3.5,3,False,"Bars"
category,zK3rCrFE_cgXCr9mDHBdXw,"Urban Heat","1749 W Main St Mesa, AZ 85201",Mesa,AZ,3.5,3,False,"American (Traditional)"
category,zK3rCrFE_cgXCr9mDHBdXw,"Urban Heat","1749 W Main St Mesa, AZ 85201",Mesa,AZ,3.5,3,False,"Nightlife"
category,zK3rCrFE_cgXCr9mDHBdXw,"Urban Heat","1749 W Main St Mesa, AZ 85201",Mesa,AZ,3.5,3,False,"American (New)"
category,zK3rCrFE_cgXCr9mDHBdXw,"Urban Heat","1749 W Main St Mesa, AZ 85201",Mesa,AZ,3.5,3,False,"Sports Bars"
category,zK3rCrFE_cgXCr9mDHBdXw,"Urban Heat","1749 W Main St Mesa, AZ 85201",Mesa,AZ,3.5,3,False,"Restaurants"
category,73hgz8PLt4AKRhY3ATMSow,"GNC","7290 Arroyo Crossing Pkwy Spring Valley Las Vegas, NV 89113",Las Vegas,NV,4.0,8,True,"Shopping"
category,73hgz8PLt4AKRhY3ATMSow,"GNC","7290 Arroyo Crossing Pkwy Spring Valley Las Vegas, NV 89113",Las Vegas,NV,4.0,8,True,"Drugstores"
category,TgR8Xl6Bt4uo2imHRixb7w,"Las Vegas Motor Coach Resort","8175 Arville St Southwest Las Vegas, NV 89139",Las Vegas,NV,4.5,3,True,"Hotels & Travel"
category,TgR8Xl6Bt4uo2imHRixb7w,"Las Vegas Motor Coach Resort","8175 Arville St Southwest Las Vegas, NV 89139",Las Vegas,NV,4.5,3,True,"Event Planning & Services"
category,TgR8Xl6Bt4uo2imHRixb7w,"Las Vegas Motor Coach Resort","8175 Arville St Southwest Las Vegas, NV 89139",Las Vegas,NV,4.5,3,True,"Hotels"
category,xEBqFdQf5BJO1HjeuZ1fMA,"Manuel's Mexican Food","8809 E Mountain View Rd Scottsdale, AZ 85258",Scottsdale,AZ,3.0,43,True,"Mexican"
category,xEBqFdQf5BJO1HjeuZ1fMA,"Manuel's Mexican Food","8809 E Mountain View Rd Scottsdale, AZ 85258",Scottsdale,AZ,3.0,43,True,"Restaurants"
category,CjoQGC3nbmkMQYXXgoxuJg,"Great Clips","5655 Centennial Center Blvd Northwest Las Vegas, NV 89149",Las Vegas,NV,2.5,4,True,"Hair Salons"
category,CjoQGC3nbmkMQYXXgoxuJg,"Great Clips","5655 Centennial Center Blvd Northwest Las Vegas, NV 89149",Las Vegas,NV,2.5,4,True,"Beauty & Spas"
category,1WZ-rmm7WFajdd4wm_bZvQ,"Toor Chevron","14445 W Grand Avenue Surprise, AZ 85374",Surprise,AZ,3.0,6,True,"Automotive"
category,1WZ-rmm7WFajdd4wm_bZvQ,"Toor Chevron","14445 W Grand Avenue Surprise, AZ 85374",Surprise,AZ,3.0,6,True,"Gas & Service Stations"
category,-rbKKZnha2lhfQMF_uYIdA,"Perk N Post","20 Via Bel Canto Lake Las Vegas Henderson, NV 89011",Henderson,NV,3.5,9,True,"Food"
category,-rbKKZnha2lhfQMF_uYIdA,"Perk N Post","20 Via Bel Canto Lake Las Vegas Henderson, NV 89011",Henderson,NV,3.5,9,True,"Post Offices"
category,-rbKKZnha2lhfQMF_uYIdA,"Perk N Post","20 Via Bel Canto Lake Las Vegas Henderson, NV 89011",Henderson,NV,3.5,9,True,"Coffee & Tea"
category,-rbKKZnha2lhfQMF_uYIdA,"Perk N Post","20 Via Bel Canto Lake Las Vegas Henderson, NV 89011",Henderson,NV,3.5,9,True,"Public Services & Government"
category,NfheNBs_UbGN1r25Ehdl_Q,"Quaker Steak and Lube","3600/3602 Forbes Ave Oakland Pittsburgh, PA 15213",Pittsburgh,PA,3.5,52,True,"Burgers"
category,NfheNBs_UbGN1r25Ehdl_Q,"Quaker Steak and Lube","3600/3602 Forbes Ave Oakland Pittsburgh, PA 15213",Pittsburgh,PA,3.5,52,True,"American (Traditional)"
category,NfheNBs_UbGN1r25Ehdl_Q,"Quaker Steak and Lube","3600/3602 Forbes Ave Oakland Pittsburgh, PA 15213",Pittsburgh,PA,3.5,52,True,"Chicken Wings"
category,NfheNBs_UbGN1r25Ehdl_Q,"Quaker Steak and Lube","3600/3602 Forbes Ave Oakland Pittsburgh, PA 15213",Pittsburgh,PA,3.5,52,True,"Restaurants"
category,tiRAJD_jSijdk7QNTRn4oA,"Animal Advocates Resale Store","35 Wabash St West End Pittsburgh, PA 15220",Pittsburgh,PA,3.5,3,True,"Thrift Stores"
category,tiRAJD_jSijdk7QNTRn4oA,"Animal Advocates Resale Store","35 Wabash St West End Pittsburgh, PA 15220",Pittsburgh,PA,3.5,3,True,"Shopping"
category,pFh5W8euJOsU0dBYPoEN-Q,"Red Hot Pittsburgh","Corner of Grant & Oliver Downtown Pittsburgh, PA 15219",Pittsburgh,PA,5.0,3,True,"Fast Food"
category,pFh5W8euJOsU0dBYPoEN-Q,"Red Hot Pittsburgh","Corner of Grant & Oliver Downtown Pittsburgh, PA 15219",Pittsburgh,PA,5.0,3,True,"Restaurants"
category,Bf7ajvrkxk9Paks3-u6FMA,"CVS Pharmacy","7285 Aliante Parkway North Las Vegas, NV 89084",North Las Vegas,NV,2.0,6,True,"Shopping"
category,Bf7ajvrkxk9Paks3-u6FMA,"CVS Pharmacy","7285 Aliante Parkway North Las Vegas, NV 89084",North Las Vegas,NV,2.0,6,True,"Drugstores"
category,9JHFLbYBadR-eFY2SomGgg,"The Safari Lounge","21 Cadzow Place London Road Edinburgh EH7 5SN",Edinburgh,EDH,4.5,13,True,"Soul Food"
category,9JHFLbYBadR-eFY2SomGgg,"The Safari Lounge","21 Cadzow Place London Road Edinburgh EH7 5SN",Edinburgh,EDH,4.5,13,True,"Bars"
category,9JHFLbYBadR-eFY2SomGgg,"The Safari Lounge","21 Cadzow Place London Road Edinburgh EH7 5SN",Edinburgh,EDH,4.5,13,True,"Hot Dogs"
category,9JHFLbYBadR-eFY2SomGgg,"The Safari Lounge","21 Cadzow Place London Road Edinburgh EH7 5SN",Edinburgh,EDH,4.5,13,True,"Nightlife"
category,9JHFLbYBadR-eFY2SomGgg,"The Safari Lounge","21 Cadzow Place London Road Edinburgh EH7 5SN",Edinburgh,EDH,4.5,13,True,"Restaurants"
category,MAFjNfDWJRgWCw8IOC7mew,"Blue Burrito Grille","7318 E Shea Blvd Ste 101 Scottsdale, AZ 85260",Scottsdale,AZ,3.5,62,False,"Mexican"
category,MAFjNfDWJRgWCw8IOC7mew,"Blue Burrito Grille","7318 E Shea Blvd Ste 101 Scottsdale, AZ 85260",Scottsdale,AZ,3.5,62,False,"Restaurants"
category,FR8cU5Xg1nfRlGczBhZmFg,"Palms Away","1419 N 66th Pl Mesa, AZ 85201",Mesa,AZ,3.5,5,True,"Tree Services"
category,FR8cU5Xg1nfRlGczBhZmFg,"Palms Away","1419 N 66th Pl Mesa, AZ 85201",Mesa,AZ,3.5,5,True,"Home Services"
category,c0Jxvv5A6qcdzq_M59pHaA,"Kimmies","13014 N Saguaro Blvd Fountain Hills, AZ 85268",Fountain Hills,AZ,2.5,16,False,"Breakfast & Brunch"
category,c0Jxvv5A6qcdzq_M59pHaA,"Kimmies","13014 N Saguaro Blvd Fountain Hills, AZ 85268",Fountain Hills,AZ,2.5,16,False,"Diners"
category,c0Jxvv5A6qcdzq_M59pHaA,"Kimmies","13014 N Saguaro Blvd Fountain Hills, AZ 85268",Fountain Hills,AZ,2.5,16,False,"Restaurants"
category,UVfEsqC40smSaMSaIZchdg,"Racha Restaurant","556 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,3.5,3,True,"Thai"
category,UVfEsqC40smSaMSaIZchdg,"Racha Restaurant","556 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,3.5,3,True,"Restaurants"
category,YWkRe6CCQKQJgIRrG1fpvw,"Haagen Dazs","2000 Las Vegas Blvd S The Strip Las Vegas, NV 89104",Las Vegas,NV,3.0,3,True,"Food"
category,YWkRe6CCQKQJgIRrG1fpvw,"Haagen Dazs","2000 Las Vegas Blvd S The Strip Las Vegas, NV 89104",Las Vegas,NV,3.0,3,True,"Ice Cream & Frozen Yogurt"
category,g4Sg88I_j9Ua5AKV6O3HQQ,"America Market Place","6802 E Thomas Rd Scottsdale, AZ 85251",Scottsdale,AZ,4.5,5,True,"Food"
category,g4Sg88I_j9Ua5AKV6O3HQQ,"America Market Place","6802 E Thomas Rd Scottsdale, AZ 85251",Scottsdale,AZ,4.5,5,True,"Convenience Stores"
category,m63dw-yJM3Q9B4CCPqo3OA,"Banfield Pet Hospital","171 N Nellis Blvd Sunrise Las Vegas, NV 89110",Las Vegas,NV,2.5,5,True,"Veterinarians"
category,m63dw-yJM3Q9B4CCPqo3OA,"Banfield Pet Hospital","171 N Nellis Blvd Sunrise Las Vegas, NV 89110",Las Vegas,NV,2.5,5,True,"Pets"
category,aybLDQRhUwOr7WoQfdofPQ,"Rare Steakhouse","14 W Mifflin St Capitol Madison, WI 53703",Madison,WI,3.5,31,True,"Steakhouses"
category,aybLDQRhUwOr7WoQfdofPQ,"Rare Steakhouse","14 W Mifflin St Capitol Madison, WI 53703",Madison,WI,3.5,31,True,"Restaurants"
category,35uToWZthmR-stHprvt3lg,"Big 5 Sporting Goods","2020 W Craig Rd North Las Vegas, NV 89032",North Las Vegas,NV,3.0,5,True,"Sporting Goods"
category,35uToWZthmR-stHprvt3lg,"Big 5 Sporting Goods","2020 W Craig Rd North Las Vegas, NV 89032",North Las Vegas,NV,3.0,5,True,"Fashion"
category,35uToWZthmR-stHprvt3lg,"Big 5 Sporting Goods","2020 W Craig Rd North Las Vegas, NV 89032",North Las Vegas,NV,3.0,5,True,"Shopping"
category,35uToWZthmR-stHprvt3lg,"Big 5 Sporting Goods","2020 W Craig Rd North Las Vegas, NV 89032",North Las Vegas,NV,3.0,5,True,"Shoe Stores"
category,SLVq3nPzCJoO8b8kwFvw6g,"Panda Express","2015 N Power Road Mesa, AZ 85215",Mesa,AZ,2.0,5,True,"Chinese"
category,SLVq3nPzCJoO8b8kwFvw6g,"Panda Express","2015 N Power Road Mesa, AZ 85215",Mesa,AZ,2.0,5,True,"Restaurants"
category,o2lSpk7qafaiY1brDw8J6A,"The World's End","4 High St Old Town Newington Edinburgh EH1 1TB",Edinburgh,EDH,3.5,64,True,"Pubs"
category,o2lSpk7qafaiY1brDw8J6A,"The World's End","4 High St Old Town Newington Edinburgh EH1 1TB",Edinburgh,EDH,3.5,64,True,"Bars"
category,o2lSpk7qafaiY1brDw8J6A,"The World's End","4 High St Old Town Newington Edinburgh EH1 1TB",Edinburgh,EDH,3.5,64,True,"Nightlife"
category,rCETkP0iCUBZGcdDGeK7-g,"Hickory Hills Kennels","3317 Femrite Dr Madison, WI 53718",Madison,WI,3.5,10,True,"Pet Services"
category,rCETkP0iCUBZGcdDGeK7-g,"Hickory Hills Kennels","3317 Femrite Dr Madison, WI 53718",Madison,WI,3.5,10,True,"Pet Boarding/Pet Sitting"
category,rCETkP0iCUBZGcdDGeK7-g,"Hickory Hills Kennels","3317 Femrite Dr Madison, WI 53718",Madison,WI,3.5,10,True,"Pets"
