record_type,user_id,name,review_count,average_stars,registered_on,fans_count,elite_years_count
user,mc_4XfhT-LBAaqNhT2bwmw,"Eamonn",38,3.27,2008-03,2,0
user,uiL0cZ-P_SVwH1_ZWMyJ3A,"Jessica",154,4.04,2006-03,31,5
user,8QX1LMnpbgVe5aQceGJrMw,"Amelia",39,3.95,2010-08,3,0
user,PHFCeS2-9QVfrjLHKyIHOg,"Lisa",4,3.67,2012-02,0,0
user,-7R1u0HzHKmhLy9qE2MBpw,"Rahsaan",18,3.78,2013-05,1,0
user,48-ziCwNYCs2i-ZuPKEvbQ,"Malcolm",91,2.97,2011-10,4,0
user,7HuFx0MZ9OGBMsC1-kDprQ,"Mike",11,2.0,2011-02,0,0
user,POSxN2LpCpoz0fl9kublig,"Christine",9,3.62,2010-08,0,0
user,ZbbETg3d3RkWcTIMDp_sIg,"April",17,3.29,2008-12,1,0
user,nEbdpNQLWK0jsw7zAgqA5g,"Oscar",8,3.38,2012-02,0,0
user,apQ353OVp_q0Sk463m7OYg,"John",2,5.0,2013-12,0,0
user,lUJ_rwglVRgS9yiXDULLtg,"J",6,2.0,2013-08,0,0
user,DdS0Jg7Ko4_keVndc8lR7Q,"Tina",2,4.0,2012-10,0,0
user,hCbIGJp6ODao2qpmzkzfoQ,"Julie",2,1.0,2012-01,0,0
user,77kHzdH3yri7sP92aGVgmw,"Rachel",7,1.86,2010-12,2,0
user,xXYpFbG-FcD0fx62eLwHug,"Eleanor",41,4.05,2007-03,1,0
user,B2XYm7i6b0RvzrAg6T_lhw,"Michael",8,4.5,2014-10,0,0
user,R86wR3cHNJDPea5uGAGsGw,"Tiila",68,3.86,2010-07,11,2
user,lGSTHLtG0v9n_cqiAgwAOA,"Jason",8,4.5,2013-07,0,0
user,hvObFV_z9pP1TiPLd8roPg,"Cory",1,5.0,2014-10,0,0
user,X9Cs-svMIgQOHr3seq192A,"Kristin",11,3.73,2013-08,1,0
user,FNdxakVLaybKY3Iegyz2cw,"Therese",1,2.0,2013-06,0,0
user,5r2nSG4FHXNp1CH1htNEkQ,"Kim",3,3.67,2012-12,1,0
user,aUB0WrotfuGRKVK-yuAMgg,"Taylor",1,2.0,2014-07,0,0
user,a5eZvtS7FZ0jna9J_18K5w,"DA",5,3.17,2012-07,0,0
user,S_99BxNHSG7OlOGduwQY-g,"Sappho",140,3.69,2007-05,1,1
user,Gtoahse2j6QSXQMkxxaEJg,"Ryan",1,5.0,2012-12,0,0
user,1nxaBEHj_0vHMr5beevYew,"Uncle",7,4.14,2011-05,0,0
user,Oa9pnI-AQNmIU3fw5XvtQw,"Hilda",4,4.75,2010-09,0,0
user,9Nc34Xo4IFMIuBHjdSMy5A,"Raymond",8,4.5,2013-04,1,0
user,XErR7zjX8_VCLfMsDkrc3g,"Pamela",76,3.74,2009-01,6,0
user,0xMiUUtkDBFRNkzZME0U0g,"Grouchy",26,2.56,2010-03,0,0
user,LF7iqRwxbEFhtz3I6vNuxg,"James",24,2.87,2011-11,0,0
user,HcMwGZja4XKq5pJp9H_OJw,"Jack",10,3.67,2013-05,0,0
user,sQLQc2NEUc0zqazEI8z6uA,"Lyn",4,4.0,2009-09,0,0
user,f15ahdZel3pOKq4UQvWmxg,"Michelle",9,4.44,2013-06,0,0
user,fO3oIhaiJjh3G5q634lY0A,"Marisa",3,1.0,2013-11,0,0
user,yvIShq9i3xXLCWoV1s_Ncg,"Penelope",9,3.5,2006-08,0,0
user,OJ28OgmN9hGTRh7WmKFv4w,"Chris",13,4.0,2012-08,0,0
user,lweKA26bxv4o_5rsqLmCJw,"Christian",10,4.62,2013-03,0,0
user,kAgN_pHaoiTYWGQel4ccKw,"Joanne",1,4.0,2014-07,0,0
user,aO4SLpVK8YomlFmNXBv-sA,"Sean",4,4.0,2010-03,0,0
user,6MPYS_KuxkZTXRJPSNdL6g,"Elle",134,3.44,2011-03,1,0
user,U7sq5t24wLsYZO4Uvs-wew,"Greg",3,3.67,2012-08,0,0
user,Dk9sESvVSC5Zl-5iv85q_A,"S",2,2.0,2012-07,0,0
user,nz8fzTdGvQQcB2dXXgQ_5g,"Jessica",3,1.0,2011-08,0,0
user,Z_zQf7RrL80EMDUjyZsaJw,"Jenna",22,3.77,2007-11,0,0
user,y-NqKyi11_cBCJGV6FThfQ,"Gina",7,3.29,2009-10,0,0
user,_O451-7MZ507UEKRqdUSyA,"Jeff",10,4.27,2014-11,0,0
user,Zm9sfnZ6ZRkyBukX2DcfHQ,"Molly",27,3.67,2011-03,0,0
user,p0dWdCCjOHlcsKphIVqrMg,"Shaun",24,3.54,2010-05,1,0
user,UTmNxNArGwHYeV9kK7oBag,"Christiane",5,3.0,2012-06,0,0
user,ylkNaWbWIJOs3JUqnG8Meg,"Kat",2,5.0,2010-06,0,0
user,UVs8YikaE7bZ1Nii0S2dQw,"Jeff",2,4.5,2011-03,0,0
user,W_I7q66Bo9i35PLVsmP9cw,"Eddie",1,5.0,2011-07,0,0
user,u1z0YJizVNYWh9-RDzzQyQ,"Brian",13,3.08,2011-04,0,0
user,TNZWtBQccPoOe4Q4wkHNYQ,"R",3,3.67,2011-11,0,0
user,YHyVv2GfOYKy5XmwGd1Inw,"Amy",1,2.0,2014-05,0,0
user,nVECRXTiiJsTyelgftU5Mw,"Jay",51,4.1,2007-07,3,0
user,ql5NP2uHP3i6S1U5Rr2YzQ,"Khan",4,2.0,2014-06,0,0
user,Hs35Va3qzEJFLYrbNtxArA,"Greg",2,3.0,2012-09,0,0
user,AJ4DblOtmPCQCb6mHBMB8g,"Bill",7,3.43,2009-12,0,0
user,Fb823caWq64MPzjm5r-FnA,"Laura",1,5.0,2014-02,0,0
user,STmBARBI3wiJhu7PUrhoow,"Rachael",1,5.0,2014-01,0,0
user,tFw96cj7Vn43B-GQR-szNQ,"Tina",1,5.0,2014-08,0,0
user,_AAn4NqCmtYuEzxl4BFMQA,"Andy",78,3.96,2009-08,2,4
user,7TbXsdsCx8gj94H6CaHyAQ,"Ryan",6,3.83,2013-05,0,0
user,Ymo-YKxokAc54nC6BxRjhA,"Anthony",145,3.17,2013-01,0,0
user,rPQ6OB412BEeNgWt4E_9xQ,"Will",5,4.25,2010-07,0,0
user,0kAmqblOxHzDZSIqfZmboQ,"Kathleen",193,3.41,2007-03,4,3
user,3eoX9dSRUpuPS_k-yvaJJg,"Laura",3,4.33,2014-07,0,0
user,HMCOIQUEPQs0xPuE5hIm0Q,"Larry",3,3.33,2010-07,0,0
user,tA--7j7V6N-xhTbSTz8V8w,"Sandy",12,3.83,2010-05,0,0
user,IhMUeUzOoIAvH0rkaz1YpA,"Judy",2,3.0,2007-04,0,0
user,LI4HAtsP0u-Env7yJuN9hA,"Shelly",1,1.0,2014-05,0,0
user,VsqtE5bMmxZhjm6Z7DeiIg,"Sherry",1,4.0,2013-11,0,0
user,R8bC8BNEowzm7Efz2y71aw,"Brianna",12,3.0,2012-04,0,0
user,0LTOm4fYDMUXOlnN0PmlxQ,"Leigh",1,1.0,2011-06,1,0
user,jUHctWpHKeOPmqTd8QF86A,"Christopher",40,3.2,2011-04,2,0
user,Daa1u9QiMSej3tA_j4lbOQ,"Meera",1,2.0,2013-06,0,0
user,S88r21hvIb09-W-JSxDi_A,"Jennifer",11,2.45,2011-10,0,0
user,cahuXJyjA8moWzgbs-LYWQ,"Jesus",6,3.0,2009-08,0,0
user,ExK23a_bGk5yIrrKWy3AMg,"Erika",13,3.46,2013-08,0,0
user,2igjhD42WxQ-LohsR8oSHg,"Chelsea",1,1.0,2013-07,0,0
user,DWZNhzNCmyKpsyAlsjwMew,"Ms",19,3.63,2008-10,0,0
user,4KNBYRM0yDM6v0uwtx0QyA,"Feroza",3,3.67,2014-10,0,0
user,TOO5W25KXSgDb8MrSxA_Lg,"Bryant",25,3.88,2010-03,2,0
user,Mkv-Rjg5kyYgberjLNG2zA,"Chris",6,5.0,2011-10,0,0
user,z_r-2KmJBu3anSI8PM3oag,"Shawn",10,1.56,2013-06,0,0
user,-5X2tEVReeI9F6dIbRTUyg,"Nic",2,3.0,2014-09,0,0
user,5J4WKN4YzQAoQg2bKpzeSw,"Alissa",10,4.7,2014-11,0,0
user,O4jbKo9pphGoFCP15BtZZg,"Jas H",102,3.33,2008-03,2,0
user,LaLiAIU2EzDltgneCe98Sg,"Stephanie",5,3.0,2012-12,0,0
user,z0tBplIcFdBi4fFgxXo73w,"Latisha",80,4.05,2011-08,5,0
user,sm-YhH0-aKZGHh8ynznSWQ,"Ravan",3,2.67,2013-01,0,0
user,NheJjsoLt5wVqaD3lMshtQ,"Julie Evonne",1,5.0,2013-07,3,0
user,yVUWt8ihszNHszsSTJSXog,"Paul",14,3.5,2009-12,0,0
user,4bFDjxBN1x0HC31LYVKmQQ,"B.J",6,3.0,2012-07,0,0
user,nGnIp1wckQMu9r5KZaTssg,"Meagan",10,3.2,2011-04,0,0
user,hKJ9UPPRJjtNOfDGvE8ulA,"Reshawnda",2,5.0,2014-03,0,0
user,NKVQ4o0hqOkquCgIctPq_A,"Alex",14,3.33,2013-04,0,0
user,92DKSLKGKTT-VuldiAQe4w,"Mike",6,3.33,2012-10,0,0
user,T_xHKyVBqtyJ675Ihwry1A,"Mitch",2,5.0,2012-08,0,0
user,Ksz3pCLzFQtdjTgiSmn5XA,"Stephanie",1,5.0,2012-12,0,0
user,t1F1bUg52oqXRuvP9ux3tg,"Jeff",30,3.4,2012-06,1,0
user,--65q1FpAL_UQtVZ2PTGew,"Nader",205,4.2,2009-07,30,5
user,c1DcnIv1u6jNBsnSvgVWIA,"Amanda",2,5.0,2012-04,0,0
user,fcOSikb8hNmO2AK8OtaRkA,"Sam",37,3.97,2010-12,0,0
user,KlAh9pxEIPOglJFvtnrJew,"Anthony",4,1.0,2012-04,0,0
user,ZpYfzg_GZa2CwWflRR2b5A,"Chris",313,3.62,2010-02,14,1
user,q6L8B2uvKlryt221iora7A,"Christina",4,2.75,2014-07,0,0
user,Ywd-ah_mfxlqo-gG_QTORw,"Jessica",86,3.4,2012-09,0,0
user,igDXQW4MtnMSxsW8GYyFag,"Sandy",4,3.67,2012-03,0,0
user,99Bnxe98YTb-oPZicWbkzA,"Nancy",73,3.99,2008-10,2,0
user,kk8N-hcTaMlqNcApuSo7zw,"Don",17,3.69,2010-06,1,0
user,9I-_PBTW5V4IQtAsW1UBjw,"Stephen",1,2.0,2012-11,0,0
user,y2JqlfuagjbuCoYvUZleVw,"Brandon",14,3.93,2011-12,0,0
user,YDoojZldnPFe3lrNy1aRCA,"Valerie",11,2.82,2011-04,1,0
user,8hwaG-C3W2R9VF1rK1Yp1g,"Stephan",1,1.0,2012-09,0,0
user,I4vIm37gDEExmjajROKIXg,"Jace",3,4.0,2012-11,0,0
user,8cjagfZB_RC02IflRMpdag,"Jessi",5,5.0,2011-11,1,0
user,kPwlkef15efORKIrdg65yA,"Kristyna",2,5.0,2013-12,0,0
user,XREN0yzHABBZmAO3QWCp1g,"Noah Mark",33,4.15,2012-01,2,0
user,EMZ5PxOcx55uZYOfVCk1tQ,"Emilio",185,3.62,2010-01,1,0
user,n2AS_RDD9M1UrGtZlFO9vg,"Lucy",34,4.34,2013-02,0,0
user,j0SAHA0__x7__ObqTkOxIA,"Jason",2,5.0,2010-04,0,0
user,U6Qz5qH8JkBzXFsIHnQdfg,"Dave",1,5.0,2014-08,0,0
user,E60nCrFD_4sC2Jptlrjq4g,"Tina",5,4.0,2013-05,0,0
user,3x-0B1BXggcqtEEL--mO1Q,"Juan",1,1.0,2011-01,0,0
user,vknXwDWr5Juy_yBUZ4W0HQ,"Don",9,4.0,2013-08,1,0
user,4LIWfjQQ0pkRZ_pjKuVYPQ,"Lisa",15,4.31,2010-08,0,0
user,OrL68K3roYDX_qQ0O38gaw,"nancy",309,4.03,2006-12,22,5
user,eT9QHmfEEuWBfzazr3NUwA,"David",45,3.93,2013-03,0,0
user,MNADS4VqwK2yS62UJyTl-w,"Louana van",5,4.0,2011-12,0,0
user,hmRMKhaiUmM1eIIT5M3McQ,"Steve",11,4.45,2011-04,0,0
user,GnTuA6khkDdtvy1Aj-paiA,"Kurt",43,3.93,2009-02,1,0
user,hh6yTq5Ky9wqeBEKDg5sxA,"John",10,3.6,2011-03,0,0
user,jaRXc6dnOtUT9fPjU7OHVg,"Dani",6,4.0,2013-06,0,0
user,lgHiNylLvG68L_WchVpVeg,"Robert",6,3.5,2011-12,0,0
user,w36PbRGaUfjV488b6KSb4A,"Twiggy",3,1.33,2013-02,1,0
user,LqlbsQtJ_k8JTT9wMNiZ8A,"Gina",2,5.0,2013-11,0,0
user,193lklsjkfX7wNgGWbEsBQ,"John",43,3.74,2013-05,2,0
user,4Mk5MeV0BWxfMzM4cAeBpw,"Lulu",6,3.5,2010-12,2,0
user,CJ-T-ZwzC9EOoeK5FYR38w,"Aurora",1,4.0,2014-12,0,0
user,gJ_mEc61yWVL2nH2182NIA,"Nathan",11,2.91,2013-03,0,0
user,gY35x_-HWxryx3L0nGKgqw,"Matt",175,3.66,2008-07,0,2
user,dOS67cj9_yh_qhAIB_xlUg,"Morgan",3,4.33,2013-08,0,0
user,drFJoKwdAuGx6hDOlGsfCw,"S",10,3.56,2013-01,0,0
user,GJkw4IpcN7ilfrLfrSbgfA,"Jason",6,3.5,2013-07,0,0
user,KYn5HrIYMJXiPjVoNDAUig,"Michelle",2,5.0,2010-11,0,0
user,PqSI5Xoz6S-rC991_EqmaQ,"Evan",332,3.68,2008-12,15,2
user,NSrIS2ISx6XZCN6waWSSvA,"Michael",1,5.0,2011-09,0,0
user,c4x6ULrUygRKfM_0FtnOiA,"Kristin",1,4.0,2014-06,0,0
user,HijKoJeHmqESwpCavDNwFw,"Cameron",15,4.08,2008-11,0,0
user,quumBx4mjV6ks5LiHhEYfg,"Ed",29,3.7,2006-06,5,0
user,-s_lE3u7i0lJo84-6iyIbg,"Steve",20,3.45,2010-12,0,0
user,69u07iiOtbtRvLS6I4-DTw,"Kristen",18,4.11,2009-12,0,0
user,zdB8mBGjHD6bYFH8o-PReg,"Ive",2,5.0,2012-03,0,0
user,mYF7QzhUUOlHU5jcmZzfOw,"Rikki",10,3.6,2013-07,0,0
user,Hl1Bu0Je7YuJQI1iQ4HnpQ,"Ben",2,3.0,2013-12,0,0
user,sBEoFdlkn3tsQFnfHkMX3w,"Kelly",1,5.0,2014-04,0,0
user,J0UoK9CUq6QyFamCrpUHwA,"Sam",6,4.0,2012-04,0,0
user,ScW2136qNDXZEXO-n_eHHg,"Sandy",6,4.33,2007-06,1,0
user,daYXwBhIhVTz3DkDJlp6vQ,"Allison",15,4.73,2011-12,0,0
user,WmO7ATSPb1meqJTqJUUJgg,"Becca",2,3.0,2013-09,0,0
user,h7_DD1Fd21Uhwnl1EESrFQ,"Kerstin",5,4.0,2013-04,0,0
user,kPeG5u9YSiJrJ9iciu-VZg,"Kaen",1,3.0,2011-01,0,0
user,tgcZr9BttbPHD1tR2uleKg,"Amanda",10,3.8,2014-05,0,0
user,mMDl9X1mzHj_QA2ko0X5pA,"Jordan And Amina",2,5.0,2014-04,0,0
user,dusDpZHAUhHP8KPWfidMAw,"Jason",3,5.0,2014-07,0,0
user,edk_n_vyZlijwg68ilsBuA,"Max",23,2.83,2009-07,0,0
user,ZKsbF9V-TxFVhrsdx6A_Aw,"Gary",6,4.8,2012-01,0,0
user,I1QaUNNXHkVFq-HHfXKUBg,"Clint",15,4.0,2009-09,1,0
user,vrQuHd5_8ZuGIerM2wT7jQ,"Rod",2,5.0,2009-12,0,0
user,NDbQCqn2msH_iYVsuX3xSQ,"Matt",15,3.31,2009-05,0,0
user,CTGrJVT_hpRU8DdqTy95vQ,"Deanna",7,4.86,2010-08,0,0
user,WbBE41ruVyeEbF223ie7jA,"Allen",1,1.0,2011-11,0,0
user,cVWVHaEfQbdTJj3jMh1qGw,"Tiffany",7,4.83,2011-07,0,0
user,azRv7m39uhEUnPorFLRCPw,"Joe",3,3.0,2011-09,0,0
user,OEFrUtMTiEoEWwnW8FbYSg,"Nadja",14,3.8,2009-05,1,0
user,NFnrkXQVe5oXrMKUcbwqyg,"Carolyn",5,3.8,2010-09,0,0
user,D80XHcDrTUbK_8_5KVHXQQ,"E.",30,3.87,2007-01,0,0
user,Nn-wPU2aZRVggoecOBWPkQ,"John",12,2.36,2009-11,0,0
user,1XcaW7HGjw-39SPcFtU1lw,"Charlie",21,3.62,2010-09,0,0
user,lJ6dbI75rWx55WmfX6Ga-Q,"Shirley Wing",126,3.85,2011-09,2,0
user,8VoPGe3tectxg7rnrn8Jgg,"Heath",40,4.1,2007-11,1,0
user,BDfCWJzigwQpTd9KXYmJiA,"Joseph",38,4.81,2012-04,2,0
user,d3JITCf_3F7OULeE8WBcVA,"Jay",60,3.72,2010-07,1,0
user,sEsLReZFDnNX9RHbq8wPhA,"Russ",4,2.33,2011-05,0,0
user,tXu5MZpaXiGZAFxoBI6OZw,"Tammy",42,3.05,2014-07,0,0
user,-Bbs0C1lzVvW6-5OYp_yUw,"Ernest",2,5.0,2014-06,0,0
user,y98Z2SNBbsXHV9ygkCFU_g,"Venu",1151,3.59,2007-12,193,6
user,5vIHz4c9tkVYBbvMUXw9dA,"Bill",14,3.14,2012-01,1,0
user,o3WyuMxjg_gfvVvJKnlGfQ,"Samantha",102,4.23,2014-06,2,1
user,7wNo8jcw0qBGJyyMKHQI5g,"Nicolas",1,4.0,2014-01,0,0
user,thyNh3rms4A_osf-hrEEOw,"Dustin",3,3.67,2011-10,0,0
user,om-dTsKZRdWXTdDfOcAxCw,"Denise",68,3.24,2008-04,3,0
user,HzeEGUyYTyvUNjU26RXu7A,"Eric",18,3.44,2010-07,0,0
user,N0AQo747_Y8zCwT_afiGcw,"Alex",17,3.37,2010-12,0,0
user,Z_NrqLLinum7Fd5TaR0YRQ,"Morgan",1,1.0,2013-03,0,0
user,daTZ2vSjCbIqF9ZpM2XgCg,"Josh",1,4.0,2011-10,0,0
user,-jVOR6LC7igsF0tPJWCDHA,"Janelle",26,3.8,2008-06,2,0
user,I0tLg8FRtR0Nr6JCNadSwg,"Jennifer",1,5.0,2011-10,1,0
user,BygGaoZF6rV9LkgD0_1i7w,"Karla",2,4.0,2007-05,4,0
user,mUcjxIHDK-8ohF0_c0OpJg,"Kelly",1,5.0,2012-02,0,0
user,qEIw303b27nX5pl4mWILdg,"Deeno",35,4.0,2011-02,1,0
user,vmlPINS328cncRvHCCDdeA,"Carlos",43,3.61,2013-02,4,0
user,ZYmVAedH13TvZifDMNeWGg,"Mandi",5,4.8,2013-10,1,0
user,nHsj0cHOiroAsmDfF50BtA,"Eric",512,3.97,2008-02,16,6
user,72zOzK4OZOz9ILyzPD0bvw,"Michael",1,2.0,2011-01,0,0
user,hhKes7onP20JUw17hP_7Zw,"Juan",1,4.0,2014-07,0,0
user,C3RQYuIXVkqbKgmQrbuJxg,"Wendy",1,5.0,2013-04,0,0
user,DQ3F1Kgo0Vrjnd74G8k1Rw,"Jennifer",145,4.35,2009-12,5,0
user,Gyj4JrP6uOMLjYjuOqfXYA,"Eric",17,4.61,2010-10,0,0
user,zL4xU724u8VX2W05qy54jA,"omid",69,3.79,2008-03,2,0
user,bpbqUucC8GlgmiOV-HfwDw,"Sara",122,3.95,2009-09,1,3
user,glFHqkcnAuJ6MZonz4jNHg,"RENESSA",2,3.5,2011-01,0,0
user,e4Hl1IdJW73x79UYvjsEfQ,"Ryan",59,4.08,2011-05,0,0
user,-Gdo0eyWOW_Hr9NdryaNkw,"Caryn",22,3.73,2010-09,1,0
user,mIw8lDVeGwNv8Q02Xnz_bg,"Mic",1,1.0,2010-10,0,0
user,x6m4bSy7_763BH560ftYuQ,"Clarissa",235,4.02,2009-03,4,0
user,nHrgXUAVb6gis-wITPq6iQ,"Elizabeth",6,2.0,2013-07,0,0
user,moOdl85BmgOlFBHx8HDjKQ,"Arnie Lewis",77,2.99,2009-04,1,3
user,B9fSZ9m1_MeV2_LDA9t2Rw,"Lisa Jo",2,4.5,2009-05,1,0
user,7qkRYzcsF_RjwqD2AXGsQw,"Jean",15,3.07,2010-10,0,0
user,nGOh3QqKtjBI5m_6HSIZdA,"Kelly",341,3.78,2007-10,6,2
user,ZrFb6gWpQiNxtal4af9ZKw,"Mary",1,5.0,2014-04,0,0
user,seYFf9RmWBtVGUIIxMpNCw,"Jessica",21,3.57,2011-10,1,0
user,ZdpN7324FS7094gCDdavJg,"Philip",147,3.63,2009-09,15,4
user,vN5YtXIIOX_mp1HHcDFfEg,"Tasha",102,3.62,2009-03,8,2
user,7G4qMVl9Z7u19tNuCRDJUg,"Janita",2,4.0,2013-08,0,0
user,TexXNAjwqMX-4if16-ck7A,"Sean",7,2.57,2009-05,1,0
user,a9wuCBwLEIra2OiFTv9dfA,"Jessica",127,3.24,2010-01,5,0
user,kW6mtOfxFCYaR8lmnvQiQw,"Justin",199,3.66,2011-01,9,1
user,OTe937rdsyQ1AYInRdoZMQ,"Marco",17,3.41,2009-02,3,0
user,S6ZEX7bNc99VhjvNOaZX1g,"Alen",10,2.6,2011-11,0,0
user,G310ZbBdr2fi6h68l2ciSw,"David",7,3.83,2013-05,0,0
user,vbYy9EUeD36mFwsn3T2dnA,"Elis",6,3.4,2007-09,1,0
user,fsTI9_HLah9VnoYF8axWfA,"Jack",8,2.62,2013-07,0,0
user,tJfFqEZA56DlZ4LgBWCB3Q,"Britt",55,4.15,2011-05,3,0
user,c6kewCQwvK1drooJJziYRQ,"John",9,2.78,2012-04,1,0
user,OrtDTPj1J2injmWcHyTyWw,"Norb",13,4.23,2013-11,0,0
user,4Mde1ai2mTS80nw9FHwcbQ,"Steve",5,3.2,2011-03,1,0
user,Y7HSbGfdo5Gjup57C1lpQA,"Graham",1,1.0,2012-11,0,0
user,H2bsTCUdoUvGsCTEjXlK4Q,"Aaron",68,3.66,2007-07,1,0
user,wUwf3vguzjqh6KRnQOfz1g,"Charlie",42,4.48,2012-05,0,0
user,zn6ec0YhMH_bIX5fAf1GhA,"Elsa",2,5.0,2013-03,0,0
user,kgqBrFx00zuHGMQzAABakQ,"Travis",151,3.45,2009-04,5,3
user,wdByEB9mGvH1WLjYeMb4xw,"MONTE",25,4.42,2010-02,0,0
user,9ARByf89LIhtaUUf6VyxNA,"Stacy",1,5.0,2014-09,0,0
user,45BFlRFBH2QagpzKvTyOog,"Z",72,3.81,2008-01,0,0
user,zaFA61Mf-k4Mbh5CKdwthA,"Terry",229,3.3,2011-04,2,4
user,eL2DHoD3WbwZLgXn76aLpA,"Robert",1,1.0,2009-08,0,0
user,eB962KijbdKosqgtTe5ing,"April",1,5.0,2014-10,0,0
user,yGH61pUDd10s8MrB0BH1Xw,"Samedog",116,3.99,2005-12,4,0
user,cT9QuH0Ondd9OqMLdtuC7g,"Blaise",5,2.2,2013-06,0,0
user,xA_26TrYOdEH9Nczd8_JcQ,"Nan",12,3.58,2013-04,0,0
user,GVc1XylsqnVLwD15D-q-Jg,"Zachary",1,4.0,2014-07,0,0
user,TGdn72oO5FpOhtFvb2fuDQ,"Soo",60,3.92,2009-06,2,0
user,QYeEaHAxbqVodr3nOvXmdQ,"Brian",1,1.0,2013-11,0,0
user,NiZY9wgd1yJITqaUIw7hxw,"Cop",2,2.5,2012-09,0,0
user,mei57xNtS_VKf38lZHNiQQ,"Maria",42,2.88,2010-10,0,0
user,pIxMQhBFtd8tmvqW6pNyEQ,"Luke",26,3.23,2010-11,1,0
user,Ee7OTC3ora9tBYN8ap8pOw,"Bella",2,1.0,2011-09,0,0
user,4-tUVVjMvnInGcS7auGScw,"Johnny",1,5.0,2013-01,0,0
user,Ib0tOiO5dbvXW6l_GGQW1Q,"Amanda",54,4.69,2008-11,3,1
user,XMA6YC-iGOygPUqN6t4VNw,"Resist",1,1.0,2013-10,0,0
user,u8Nb6ggdUFleRZjuRJRO3A,"Kevin",159,3.35,2012-12,3,1
user,fxdrmpawC6NaGdo1jewkUA,"Jill",24,3.92,2009-09,0,0
user,RwptrY5zOuRgnOW3jNOPmA,"Kealy",2,4.5,2010-03,0,0
user,402nJq9u82Lb8ZUHiIHqnQ,"Amber",2,3.0,2011-02,3,0
user,mpuZuXkjzdaomlFp2Zzd4Q,"Christopher",26,3.33,2009-05,0,0
user,qhSSPWjBsUD9iK56TmgR1Q,"Bill",11,4.33,2012-01,1,0
user,ZhghNg0c_U7oL9nZpO_ctg,"Jamie",1,5.0,2014-09,0,0
user,qRPO6GmQ5hDQXE2rlKD5yg,"tofulicious",42,3.49,2006-11,2,0
user,ErNFVCQp1rM1ji-GpDNKlQ,"David",8,3.33,2012-11,0,0
user,_gC-AbC1GdFvBBmvDVk5pg,"Nancy",3,3.33,2014-05,0,0
user,IjoNxhDVG3B963FFAjgwQg,"Larry",20,3.35,2009-08,1,0
user,Ssm9uQGrIjuQLLBmwo2sAw,"Lorri",3,4.0,2014-01,0,0
user,7Whghy3zbzkN3-pEdhTCAw,"Dan",2,1.0,2012-09,0,0
user,yu5skC8lZzntFjfMJ8NGbQ,"Roy",2,5.0,2014-08,0,0
user,Rcp3-5hp4oWDlosAZNeuhQ,"Jy",23,4.04,2012-03,1,0
user,2IafeJ1ySeg5-lRKOpl4SA,"Nick",15,4.73,2014-01,0,0
user,-EQLnldd84cQOPZnfZcjEQ,"Kate",2,3.5,2013-09,0,0
user,2-zVbY-ah2s5qTSuWY0U4w,"Phoebe",1,5.0,2012-11,0,0
user,t5zwLDUbta3TeU03uwQXug,"Erik",10,4.1,2014-01,0,0
user,I77dzElu9PgQzvqbHH3OvA,"Stuart",80,4.09,2012-03,1,0
user,s6lfOrpdTeBLETVpKkPYjQ,"Kelly",12,4.33,2011-05,0,0
user,DsyZHVwKYsBBihDNGvO1lw,"tom",17,3.72,2011-06,0,0
user,9usqZBra1B-NsZG8HZCJmA,"HN",15,2.81,2009-07,0,0
user,63vtgeWzXBcZGFT5esBubA,"Chris",1,5.0,2010-07,0,0
user,rBMpGqd47JGHHyIHXeTpQQ,"Robb",30,3.0,2012-11,0,0
user,cXViOazEXKG4qWpfL2JvhQ,"Lane",21,3.1,2010-08,0,0
user,2wKfnDv-25QQsV3qR6lcMg,"Alma Rosa",6,3.67,2013-08,0,0
user,acklYtskYJTLsmuK5aoeUw,"Lori",58,3.75,2008-07,3,0
user,hDkGB5HVhkA1dSYjXI79XA,"Tiffany",2,5.0,2014-05,0,0
user,I-CJuKpP5EzkWoBaAG7t6A,"Brad",16,2.75,2009-06,0,0
user,0M2tZm6AakfJ1NsYlsP6FA,"S",30,4.12,2009-07,1,0
user,mPzENLQQ3y5dgODMnEMxMg,"Jason",8,3.5,2010-10,0,0
user,0iY9UxTYJPaGpJhbjSnLeg,"Chad",14,3.64,2011-10,0,0
user,QW3aQmBrW_ayl68JM_GXQw,"Martin",1,5.0,2013-12,0,0
user,W4b_GQykZJ6CQEkEThIGVg,"Nichole",4,2.0,2010-10,0,0
user,e3k0N2S4-F8d7R5OlrkO9g,"Mario",9,3.6,2009-08,1,0
user,v0TUkyuTXQeFTl-vgbLWiA,"Megan",4,3.75,2007-05,0,0
user,x44kUtGnOWphkVMVXklp6Q,"Jen",5,4.75,2010-03,0,0
user,sx9qDd5Gmx8kJ2nt5bEEiA,"Mario",2,3.0,2012-10,0,0
user,lqW60oJICY_Fog-gS7we4w,"Jesse",31,4.33,2005-07,2,0
user,8gioNyAamp3FeLO8cRnbGg,"Guangyi",1,4.0,2011-01,0,0
user,CB4MADGo7h_n-GTPU6yzug,"Danielle",7,4.43,2014-06,0,0
user,3qw0MsvGb69dKI2nL8tGxQ,"Thomas",2,5.0,2011-05,0,0
user,5PsM0lVocWG7ElIdo1eX-Q,"Martin",3,4.0,2010-06,1,0
user,3hOvf2OGhjSAojDLrd0DTw,"Julie",2,5.0,2010-12,0,0
