record_type,business_id,name,full_address,city,state,open,day,opens,closes
open-hours,ExFAJB0sH2M4pCeH88U8Ag,"KOLO City Döner","Amalienstr. 51 76133 Karlsruhe",Karlsruhe,BW,True,Thursday,11:00,23:00
open-hours,ExFAJB0sH2M4pCeH88U8Ag,"KOLO City Döner","Amalienstr. 51 76133 Karlsruhe",Karlsruhe,BW,True,Saturday,11:00,05:00
open-hours,R0MhNwopWTWXcg8CPAFgpw,"The Cracked Egg","6435 S Rainbow Blvd Spring Valley Las Vegas, NV 89118",Las Vegas,NV,True,Monday,06:00,14:00
open-hours,R0MhNwopWTWXcg8CPAFgpw,"The Cracked Egg","6435 S Rainbow Blvd Spring Valley Las Vegas, NV 89118",Las Vegas,NV,True,Tuesday,06:00,14:00
open-hours,R0MhNwopWTWXcg8CPAFgpw,"The Cracked Egg","6435 S Rainbow Blvd Spring Valley Las Vegas, NV 89118",Las Vegas,NV,True,Friday,06:00,14:00
open-hours,R0MhNwopWTWXcg8CPAFgpw,"The Cracked Egg","6435 S Rainbow Blvd Spring Valley Las Vegas, NV 89118",Las Vegas,NV,True,Wednesday,06:00,14:00
open-hours,R0MhNwopWTWXcg8CPAFgpw,"The Cracked Egg","6435 S Rainbow Blvd Spring Valley Las Vegas, NV 89118",Las Vegas,NV,True,Thursday,06:00,14:00
open-hours,R0MhNwopWTWXcg8CPAFgpw,"The Cracked Egg","6435 S Rainbow Blvd Spring Valley Las Vegas, NV 89118",Las Vegas,NV,True,Sunday,06:00,15:00
open-hours,R0MhNwopWTWXcg8CPAFgpw,"The Cracked Egg","6435 S Rainbow Blvd Spring Valley Las Vegas, NV 89118",Las Vegas,NV,True,Saturday,06:00,15:00
open-hours,-nHYKkSJuQ7zzFZ1veRfPg,"Little Peking","10608 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Tuesday,11:00,14:30
open-hours,-nHYKkSJuQ7zzFZ1veRfPg,"Little Peking","10608 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Friday,17:00,21:30
open-hours,-nHYKkSJuQ7zzFZ1veRfPg,"Little Peking","10608 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Wednesday,11:00,14:30
open-hours,-nHYKkSJuQ7zzFZ1veRfPg,"Little Peking","10608 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Thursday,11:00,14:30
open-hours,-nHYKkSJuQ7zzFZ1veRfPg,"Little Peking","10608 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Sunday,12:00,21:00
open-hours,-nHYKkSJuQ7zzFZ1veRfPg,"Little Peking","10608 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Saturday,12:00,21:30
open-hours,ZZkubP-TCzbGuEOEzZno-A,"Quivey's Grove","6261 Nesbitt Rd Fitchburg, WI 53719",Fitchburg,WI,True,Monday,11:00,23:00
open-hours,ZZkubP-TCzbGuEOEzZno-A,"Quivey's Grove","6261 Nesbitt Rd Fitchburg, WI 53719",Fitchburg,WI,True,Tuesday,11:00,23:00
open-hours,ZZkubP-TCzbGuEOEzZno-A,"Quivey's Grove","6261 Nesbitt Rd Fitchburg, WI 53719",Fitchburg,WI,True,Friday,11:00,00:00
open-hours,ZZkubP-TCzbGuEOEzZno-A,"Quivey's Grove","6261 Nesbitt Rd Fitchburg, WI 53719",Fitchburg,WI,True,Wednesday,11:00,23:00
open-hours,ZZkubP-TCzbGuEOEzZno-A,"Quivey's Grove","6261 Nesbitt Rd Fitchburg, WI 53719",Fitchburg,WI,True,Thursday,11:00,23:00
open-hours,ZZkubP-TCzbGuEOEzZno-A,"Quivey's Grove","6261 Nesbitt Rd Fitchburg, WI 53719",Fitchburg,WI,True,Saturday,11:00,00:00
open-hours,onxuYPsxq6jU37jsIdjbfQ,"Costa Coffee","The Gyle Shopping Centre Unit 47 Edinburgh EH12 9JY",Edinburgh,EDH,True,Monday,09:30,20:00
open-hours,onxuYPsxq6jU37jsIdjbfQ,"Costa Coffee","The Gyle Shopping Centre Unit 47 Edinburgh EH12 9JY",Edinburgh,EDH,True,Tuesday,09:30,20:00
open-hours,onxuYPsxq6jU37jsIdjbfQ,"Costa Coffee","The Gyle Shopping Centre Unit 47 Edinburgh EH12 9JY",Edinburgh,EDH,True,Friday,09:30,20:00
open-hours,onxuYPsxq6jU37jsIdjbfQ,"Costa Coffee","The Gyle Shopping Centre Unit 47 Edinburgh EH12 9JY",Edinburgh,EDH,True,Wednesday,09:30,20:00
open-hours,onxuYPsxq6jU37jsIdjbfQ,"Costa Coffee","The Gyle Shopping Centre Unit 47 Edinburgh EH12 9JY",Edinburgh,EDH,True,Thursday,09:30,21:00
open-hours,onxuYPsxq6jU37jsIdjbfQ,"Costa Coffee","The Gyle Shopping Centre Unit 47 Edinburgh EH12 9JY",Edinburgh,EDH,True,Sunday,10:00,18:00
open-hours,onxuYPsxq6jU37jsIdjbfQ,"Costa Coffee","The Gyle Shopping Centre Unit 47 Edinburgh EH12 9JY",Edinburgh,EDH,True,Saturday,09:00,18:00
open-hours,RzVwAdOxT9JQkeoeBMYPoQ,"Sierra Gold","2400 N Buffalo Dr Suite #125 Summerlin Las Vegas, NV 89128",Las Vegas,NV,True,Monday,00:00,00:00
open-hours,RzVwAdOxT9JQkeoeBMYPoQ,"Sierra Gold","2400 N Buffalo Dr Suite #125 Summerlin Las Vegas, NV 89128",Las Vegas,NV,True,Tuesday,00:00,00:00
open-hours,RzVwAdOxT9JQkeoeBMYPoQ,"Sierra Gold","2400 N Buffalo Dr Suite #125 Summerlin Las Vegas, NV 89128",Las Vegas,NV,True,Friday,00:00,00:00
open-hours,RzVwAdOxT9JQkeoeBMYPoQ,"Sierra Gold","2400 N Buffalo Dr Suite #125 Summerlin Las Vegas, NV 89128",Las Vegas,NV,True,Wednesday,00:00,00:00
open-hours,RzVwAdOxT9JQkeoeBMYPoQ,"Sierra Gold","2400 N Buffalo Dr Suite #125 Summerlin Las Vegas, NV 89128",Las Vegas,NV,True,Thursday,00:00,00:00
open-hours,RzVwAdOxT9JQkeoeBMYPoQ,"Sierra Gold","2400 N Buffalo Dr Suite #125 Summerlin Las Vegas, NV 89128",Las Vegas,NV,True,Sunday,00:00,00:00
open-hours,RzVwAdOxT9JQkeoeBMYPoQ,"Sierra Gold","2400 N Buffalo Dr Suite #125 Summerlin Las Vegas, NV 89128",Las Vegas,NV,True,Saturday,00:00,00:00
open-hours,204_6ZlNOdPEYzSzZtoG4Q,"Golden Feet Reflexology","1720 E Warner Rd Ste 8 Tempe, AZ 85284",Tempe,AZ,True,Monday,10:00,22:00
open-hours,204_6ZlNOdPEYzSzZtoG4Q,"Golden Feet Reflexology","1720 E Warner Rd Ste 8 Tempe, AZ 85284",Tempe,AZ,True,Tuesday,10:00,22:00
open-hours,204_6ZlNOdPEYzSzZtoG4Q,"Golden Feet Reflexology","1720 E Warner Rd Ste 8 Tempe, AZ 85284",Tempe,AZ,True,Friday,10:00,22:00
open-hours,204_6ZlNOdPEYzSzZtoG4Q,"Golden Feet Reflexology","1720 E Warner Rd Ste 8 Tempe, AZ 85284",Tempe,AZ,True,Wednesday,10:00,22:00
open-hours,204_6ZlNOdPEYzSzZtoG4Q,"Golden Feet Reflexology","1720 E Warner Rd Ste 8 Tempe, AZ 85284",Tempe,AZ,True,Thursday,10:00,22:00
open-hours,204_6ZlNOdPEYzSzZtoG4Q,"Golden Feet Reflexology","1720 E Warner Rd Ste 8 Tempe, AZ 85284",Tempe,AZ,True,Sunday,10:00,22:00
open-hours,204_6ZlNOdPEYzSzZtoG4Q,"Golden Feet Reflexology","1720 E Warner Rd Ste 8 Tempe, AZ 85284",Tempe,AZ,True,Saturday,10:00,22:00
open-hours,oajNY_oTIMb7YZsor7Xonw,"Peoria Sports Complex","16101 N 83rd Ave Peoria, AZ 85382",Peoria,AZ,True,Thursday,09:00,17:00
open-hours,oajNY_oTIMb7YZsor7Xonw,"Peoria Sports Complex","16101 N 83rd Ave Peoria, AZ 85382",Peoria,AZ,True,Tuesday,09:00,17:00
open-hours,oajNY_oTIMb7YZsor7Xonw,"Peoria Sports Complex","16101 N 83rd Ave Peoria, AZ 85382",Peoria,AZ,True,Friday,09:00,17:00
open-hours,oajNY_oTIMb7YZsor7Xonw,"Peoria Sports Complex","16101 N 83rd Ave Peoria, AZ 85382",Peoria,AZ,True,Wednesday,09:00,17:00
open-hours,oajNY_oTIMb7YZsor7Xonw,"Peoria Sports Complex","16101 N 83rd Ave Peoria, AZ 85382",Peoria,AZ,True,Monday,09:00,17:00
open-hours,Z2RQzHPp_mJhrJgVJm8dbw,"Nobby's Pizza","373 Vanadium Rd Pittsburgh, PA 15243",Pittsburgh,PA,True,Monday,11:00,22:00
open-hours,Z2RQzHPp_mJhrJgVJm8dbw,"Nobby's Pizza","373 Vanadium Rd Pittsburgh, PA 15243",Pittsburgh,PA,True,Tuesday,11:00,22:00
open-hours,Z2RQzHPp_mJhrJgVJm8dbw,"Nobby's Pizza","373 Vanadium Rd Pittsburgh, PA 15243",Pittsburgh,PA,True,Friday,11:00,23:00
open-hours,Z2RQzHPp_mJhrJgVJm8dbw,"Nobby's Pizza","373 Vanadium Rd Pittsburgh, PA 15243",Pittsburgh,PA,True,Wednesday,11:00,22:00
open-hours,Z2RQzHPp_mJhrJgVJm8dbw,"Nobby's Pizza","373 Vanadium Rd Pittsburgh, PA 15243",Pittsburgh,PA,True,Thursday,11:00,22:00
open-hours,Z2RQzHPp_mJhrJgVJm8dbw,"Nobby's Pizza","373 Vanadium Rd Pittsburgh, PA 15243",Pittsburgh,PA,True,Sunday,11:00,21:00
open-hours,Z2RQzHPp_mJhrJgVJm8dbw,"Nobby's Pizza","373 Vanadium Rd Pittsburgh, PA 15243",Pittsburgh,PA,True,Saturday,11:00,23:00
open-hours,aVz1kJjZWl8UWWtPzO9JwA,"Double Nickels Collective","45 W Southern Ave Tempe, AZ 85282",Tempe,AZ,True,Monday,11:00,18:00
open-hours,aVz1kJjZWl8UWWtPzO9JwA,"Double Nickels Collective","45 W Southern Ave Tempe, AZ 85282",Tempe,AZ,True,Tuesday,11:00,18:00
open-hours,aVz1kJjZWl8UWWtPzO9JwA,"Double Nickels Collective","45 W Southern Ave Tempe, AZ 85282",Tempe,AZ,True,Friday,11:00,21:00
open-hours,aVz1kJjZWl8UWWtPzO9JwA,"Double Nickels Collective","45 W Southern Ave Tempe, AZ 85282",Tempe,AZ,True,Wednesday,11:00,18:00
open-hours,aVz1kJjZWl8UWWtPzO9JwA,"Double Nickels Collective","45 W Southern Ave Tempe, AZ 85282",Tempe,AZ,True,Thursday,11:00,21:00
open-hours,aVz1kJjZWl8UWWtPzO9JwA,"Double Nickels Collective","45 W Southern Ave Tempe, AZ 85282",Tempe,AZ,True,Sunday,12:00,18:00
open-hours,aVz1kJjZWl8UWWtPzO9JwA,"Double Nickels Collective","45 W Southern Ave Tempe, AZ 85282",Tempe,AZ,True,Saturday,11:00,21:00
open-hours,yzxtZPRkgUuXdYxwVUOQuw,"Sports Authority","12869 North Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Monday,09:00,21:30
open-hours,yzxtZPRkgUuXdYxwVUOQuw,"Sports Authority","12869 North Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Tuesday,09:00,21:30
open-hours,yzxtZPRkgUuXdYxwVUOQuw,"Sports Authority","12869 North Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Friday,09:00,21:30
open-hours,yzxtZPRkgUuXdYxwVUOQuw,"Sports Authority","12869 North Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Wednesday,09:00,21:30
open-hours,yzxtZPRkgUuXdYxwVUOQuw,"Sports Authority","12869 North Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Thursday,09:00,21:30
open-hours,yzxtZPRkgUuXdYxwVUOQuw,"Sports Authority","12869 North Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Sunday,09:00,20:00
open-hours,yzxtZPRkgUuXdYxwVUOQuw,"Sports Authority","12869 North Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Saturday,09:00,21:30
open-hours,hxkCasKFYQfujV3yPoxEFg,"Papas","3547, boulevard Saint-Laurent Montréal, QC H2X 2T6",Montréal,QC,True,Monday,11:00,03:00
open-hours,hxkCasKFYQfujV3yPoxEFg,"Papas","3547, boulevard Saint-Laurent Montréal, QC H2X 2T6",Montréal,QC,True,Tuesday,11:00,03:00
open-hours,hxkCasKFYQfujV3yPoxEFg,"Papas","3547, boulevard Saint-Laurent Montréal, QC H2X 2T6",Montréal,QC,True,Friday,11:00,03:00
open-hours,hxkCasKFYQfujV3yPoxEFg,"Papas","3547, boulevard Saint-Laurent Montréal, QC H2X 2T6",Montréal,QC,True,Wednesday,11:00,03:00
open-hours,hxkCasKFYQfujV3yPoxEFg,"Papas","3547, boulevard Saint-Laurent Montréal, QC H2X 2T6",Montréal,QC,True,Thursday,11:00,03:00
open-hours,hxkCasKFYQfujV3yPoxEFg,"Papas","3547, boulevard Saint-Laurent Montréal, QC H2X 2T6",Montréal,QC,True,Sunday,11:00,03:00
open-hours,hxkCasKFYQfujV3yPoxEFg,"Papas","3547, boulevard Saint-Laurent Montréal, QC H2X 2T6",Montréal,QC,True,Saturday,11:00,03:00
open-hours,v9_MNjWori0tLWErWP7y2g,"Bomboba","7521 W Cactus Rd Ste 101 Peoria, AZ 85345",Peoria,AZ,True,Monday,09:30,00:00
open-hours,v9_MNjWori0tLWErWP7y2g,"Bomboba","7521 W Cactus Rd Ste 101 Peoria, AZ 85345",Peoria,AZ,True,Tuesday,09:30,00:00
open-hours,v9_MNjWori0tLWErWP7y2g,"Bomboba","7521 W Cactus Rd Ste 101 Peoria, AZ 85345",Peoria,AZ,True,Friday,10:00,00:00
open-hours,v9_MNjWori0tLWErWP7y2g,"Bomboba","7521 W Cactus Rd Ste 101 Peoria, AZ 85345",Peoria,AZ,True,Wednesday,09:30,00:00
open-hours,v9_MNjWori0tLWErWP7y2g,"Bomboba","7521 W Cactus Rd Ste 101 Peoria, AZ 85345",Peoria,AZ,True,Thursday,09:30,00:00
open-hours,v9_MNjWori0tLWErWP7y2g,"Bomboba","7521 W Cactus Rd Ste 101 Peoria, AZ 85345",Peoria,AZ,True,Sunday,10:00,00:00
open-hours,v9_MNjWori0tLWErWP7y2g,"Bomboba","7521 W Cactus Rd Ste 101 Peoria, AZ 85345",Peoria,AZ,True,Saturday,10:00,00:00
open-hours,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,True,Monday,09:00,20:00
open-hours,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,True,Tuesday,09:00,20:00
open-hours,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,True,Friday,09:00,20:00
open-hours,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,True,Wednesday,09:00,20:00
open-hours,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,True,Thursday,09:00,20:00
open-hours,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,True,Sunday,10:00,17:00
open-hours,REhZa844QHi0QrOnwiz-XA,"Hallmark Showcase","1445 W Sunset Rd Ste 5 Henderson, NV 89014",Henderson,NV,True,Saturday,09:00,19:00
open-hours,PXo9zC_oaE4pd96OHdTLIA,"The Added Touch Colonics & Aroma Therapy","2055 E Southern Ave Ste E Tempe, AZ 85282",Tempe,AZ,True,Monday,11:00,18:00
open-hours,PXo9zC_oaE4pd96OHdTLIA,"The Added Touch Colonics & Aroma Therapy","2055 E Southern Ave Ste E Tempe, AZ 85282",Tempe,AZ,True,Tuesday,08:00,17:00
open-hours,PXo9zC_oaE4pd96OHdTLIA,"The Added Touch Colonics & Aroma Therapy","2055 E Southern Ave Ste E Tempe, AZ 85282",Tempe,AZ,True,Friday,09:00,18:00
open-hours,PXo9zC_oaE4pd96OHdTLIA,"The Added Touch Colonics & Aroma Therapy","2055 E Southern Ave Ste E Tempe, AZ 85282",Tempe,AZ,True,Wednesday,08:00,17:00
open-hours,PXo9zC_oaE4pd96OHdTLIA,"The Added Touch Colonics & Aroma Therapy","2055 E Southern Ave Ste E Tempe, AZ 85282",Tempe,AZ,True,Thursday,09:00,18:00
open-hours,PXo9zC_oaE4pd96OHdTLIA,"The Added Touch Colonics & Aroma Therapy","2055 E Southern Ave Ste E Tempe, AZ 85282",Tempe,AZ,True,Saturday,07:00,15:00
open-hours,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Monday,09:30,20:00
open-hours,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Tuesday,09:30,20:00
open-hours,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Friday,09:30,20:00
open-hours,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Wednesday,09:30,20:00
open-hours,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Thursday,09:30,20:00
open-hours,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Sunday,11:00,18:00
open-hours,4ziGP1LXWmwRWtmiuLFQ6A,"Lamps Plus","8800 W Charleston Blvd Ste 17 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Saturday,10:00,18:00
open-hours,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Monday,11:00,21:00
open-hours,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Tuesday,11:00,21:00
open-hours,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Friday,11:00,21:00
open-hours,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Wednesday,11:00,21:00
open-hours,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Thursday,11:00,21:00
open-hours,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Sunday,10:00,21:00
open-hours,6eca7Orpujg6VAVz7UUsUA,"Lazeez","8560 W Desert Inn Rd Ste D3 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Saturday,10:00,21:00
open-hours,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Monday,07:00,23:00
open-hours,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Tuesday,07:00,23:00
open-hours,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Friday,07:00,23:00
open-hours,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Wednesday,07:00,23:00
open-hours,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Thursday,07:00,23:00
open-hours,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Sunday,07:00,23:00
open-hours,J66qFJely2dWxlpMECCA_g,"Greenwich Village Coffee Co.","3790 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Saturday,07:00,23:00
open-hours,c1pUWzksBz7Ppow3F75UNg,"Etiket","1832, Rue Sherbrooke Ouest Montréal, QC H3H 1E4",Montréal,QC,True,Monday,10:00,18:00
open-hours,c1pUWzksBz7Ppow3F75UNg,"Etiket","1832, Rue Sherbrooke Ouest Montréal, QC H3H 1E4",Montréal,QC,True,Tuesday,10:00,18:00
open-hours,c1pUWzksBz7Ppow3F75UNg,"Etiket","1832, Rue Sherbrooke Ouest Montréal, QC H3H 1E4",Montréal,QC,True,Friday,10:00,18:00
open-hours,c1pUWzksBz7Ppow3F75UNg,"Etiket","1832, Rue Sherbrooke Ouest Montréal, QC H3H 1E4",Montréal,QC,True,Wednesday,10:00,19:00
open-hours,c1pUWzksBz7Ppow3F75UNg,"Etiket","1832, Rue Sherbrooke Ouest Montréal, QC H3H 1E4",Montréal,QC,True,Thursday,10:00,18:00
open-hours,c1pUWzksBz7Ppow3F75UNg,"Etiket","1832, Rue Sherbrooke Ouest Montréal, QC H3H 1E4",Montréal,QC,True,Saturday,10:00,17:00
open-hours,bKg0Ji7XgdkamWL0kVem7w,"Breeze Cafe","ARIA Resort and Casino 3730 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,False,Sunday,09:00,16:00
open-hours,bKg0Ji7XgdkamWL0kVem7w,"Breeze Cafe","ARIA Resort and Casino 3730 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,False,Friday,09:00,16:00
open-hours,bKg0Ji7XgdkamWL0kVem7w,"Breeze Cafe","ARIA Resort and Casino 3730 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,False,Saturday,09:00,16:00
open-hours,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,True,Monday,09:30,19:00
open-hours,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,True,Tuesday,09:30,19:30
open-hours,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,True,Friday,09:30,20:00
open-hours,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,True,Wednesday,09:30,19:30
open-hours,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,True,Thursday,09:30,19:30
open-hours,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,True,Sunday,10:00,19:00
open-hours,wEgCNPZqYDfeW4k-8TVwQg,"El Rey De La Piñata","1539 N Eastern Ave Las Vegas, NV 89101",Las Vegas,NV,True,Saturday,09:30,19:00
open-hours,R1jfNJTn-Xts6KJ9ie4ufA,"Boulangerie Samos","4379 Boul Saint-Laurent Montreal, QC H2W 1Z8",Montreal,QC,True,Monday,07:00,19:00
open-hours,R1jfNJTn-Xts6KJ9ie4ufA,"Boulangerie Samos","4379 Boul Saint-Laurent Montreal, QC H2W 1Z8",Montreal,QC,True,Tuesday,07:00,19:00
open-hours,R1jfNJTn-Xts6KJ9ie4ufA,"Boulangerie Samos","4379 Boul Saint-Laurent Montreal, QC H2W 1Z8",Montreal,QC,True,Friday,07:00,19:00
open-hours,R1jfNJTn-Xts6KJ9ie4ufA,"Boulangerie Samos","4379 Boul Saint-Laurent Montreal, QC H2W 1Z8",Montreal,QC,True,Wednesday,07:00,19:00
open-hours,R1jfNJTn-Xts6KJ9ie4ufA,"Boulangerie Samos","4379 Boul Saint-Laurent Montreal, QC H2W 1Z8",Montreal,QC,True,Thursday,07:00,19:00
open-hours,R1jfNJTn-Xts6KJ9ie4ufA,"Boulangerie Samos","4379 Boul Saint-Laurent Montreal, QC H2W 1Z8",Montreal,QC,True,Sunday,07:00,19:00
open-hours,R1jfNJTn-Xts6KJ9ie4ufA,"Boulangerie Samos","4379 Boul Saint-Laurent Montreal, QC H2W 1Z8",Montreal,QC,True,Saturday,07:00,19:00
open-hours,smyLbniwZVO-ujNbgO62iw,"The Brow Boutique","6810 Odana Rd Madison, WI 53719",Madison,WI,True,Monday,10:00,19:00
open-hours,smyLbniwZVO-ujNbgO62iw,"The Brow Boutique","6810 Odana Rd Madison, WI 53719",Madison,WI,True,Tuesday,10:00,19:00
open-hours,smyLbniwZVO-ujNbgO62iw,"The Brow Boutique","6810 Odana Rd Madison, WI 53719",Madison,WI,True,Friday,10:00,19:00
open-hours,smyLbniwZVO-ujNbgO62iw,"The Brow Boutique","6810 Odana Rd Madison, WI 53719",Madison,WI,True,Wednesday,10:00,19:00
open-hours,smyLbniwZVO-ujNbgO62iw,"The Brow Boutique","6810 Odana Rd Madison, WI 53719",Madison,WI,True,Thursday,10:00,19:00
open-hours,smyLbniwZVO-ujNbgO62iw,"The Brow Boutique","6810 Odana Rd Madison, WI 53719",Madison,WI,True,Sunday,10:00,15:00
open-hours,smyLbniwZVO-ujNbgO62iw,"The Brow Boutique","6810 Odana Rd Madison, WI 53719",Madison,WI,True,Saturday,10:00,19:00
open-hours,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,True,Monday,08:00,17:00
open-hours,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,True,Tuesday,08:00,17:00
open-hours,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,True,Friday,08:00,19:00
open-hours,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,True,Wednesday,08:00,19:00
open-hours,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,True,Thursday,08:00,19:00
open-hours,6-hf8iDa5UbNQ3bLHqUSHA,"Artistic Design Dentistry","9377 E Bell Rd Ste 347 Scottsdale, AZ 85260",Scottsdale,AZ,True,Saturday,08:00,16:00
open-hours,iW6Y5BcxUS6tCrAmE45KtQ,"Sin City Theatre","3667 S Las Vegas Blvd The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Monday,18:00,00:00
open-hours,iW6Y5BcxUS6tCrAmE45KtQ,"Sin City Theatre","3667 S Las Vegas Blvd The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Tuesday,18:00,00:00
