record_type,user_id,name,vote_type,count
user-vote,XD5DuxFV6ptjGPzdG3wkQA,James,funny,1
user-vote,XD5DuxFV6ptjGPzdG3wkQA,James,useful,6
user-vote,XD5DuxFV6ptjGPzdG3wkQA,James,cool,5
user-vote,RK2EAMDV1sjTCfLRmuQDpg,JG,funny,0
user-vote,RK2EAMDV1sjTCfLRmuQDpg,JG,useful,0
user-vote,RK2EAMDV1sjTCfLRmuQDpg,JG,cool,0
user-vote,ZAjxrOJG2A69juW-Ld7FOg,Natalie,funny,0
user-vote,ZAjxrOJG2A69juW-Ld7FOg,Natalie,useful,3
user-vote,ZAjxrOJG2A69juW-Ld7FOg,Natalie,cool,0
user-vote,JOZJZvC6YvAac0_T27vyLg,Moramay,funny,0
user-vote,JOZJZvC6YvAac0_T27vyLg,Moramay,useful,3
user-vote,JOZJZvC6YvAac0_T27vyLg,Moramay,cool,0
user-vote,WQZv2et1BYLvEfJbxGDHNQ,Gracie,funny,15
user-vote,WQZv2et1BYLvEfJbxGDHNQ,Gracie,useful,27
user-vote,WQZv2et1BYLvEfJbxGDHNQ,Gracie,cool,13
user-vote,hI1xxcKXMpvEhAxyksFKKQ,Shannon,funny,0
user-vote,hI1xxcKXMpvEhAxyksFKKQ,Shannon,useful,3
user-vote,hI1xxcKXMpvEhAxyksFKKQ,Shannon,cool,0
user-vote,Il3g-iFSyxGx89ei7tRq0Q,Ryan,funny,5
user-vote,Il3g-iFSyxGx89ei7tRq0Q,Ryan,useful,12
user-vote,Il3g-iFSyxGx89ei7tRq0Q,Ryan,cool,12
user-vote,ARUrWyMYIUMkKYmzVtwD1w,Sandy,funny,14
user-vote,ARUrWyMYIUMkKYmzVtwD1w,Sandy,useful,44
user-vote,ARUrWyMYIUMkKYmzVtwD1w,Sandy,cool,17
user-vote,YwakZGB0A3fguAnD0o9oUg,Elizabeth,funny,1
user-vote,YwakZGB0A3fguAnD0o9oUg,Elizabeth,useful,9
user-vote,YwakZGB0A3fguAnD0o9oUg,Elizabeth,cool,5
user-vote,DwvqRmEMvzd0H4dwtybipw,Rodrick,funny,0
user-vote,DwvqRmEMvzd0H4dwtybipw,Rodrick,useful,0
user-vote,DwvqRmEMvzd0H4dwtybipw,Rodrick,cool,1
user-vote,Tv45F7WTcQ4B7TkfLHN4tg,Susan,funny,2
user-vote,Tv45F7WTcQ4B7TkfLHN4tg,Susan,useful,8
user-vote,Tv45F7WTcQ4B7TkfLHN4tg,Susan,cool,2
user-vote,3xGf_J1hW6VZ885jOWel4Q,Kyle,funny,1
user-vote,3xGf_J1hW6VZ885jOWel4Q,Kyle,useful,1
user-vote,3xGf_J1hW6VZ885jOWel4Q,Kyle,cool,0
user-vote,ewC0f7PwbptSESRRZWbFIw,Charles,funny,168
user-vote,ewC0f7PwbptSESRRZWbFIw,Charles,useful,223
user-vote,ewC0f7PwbptSESRRZWbFIw,Charles,cool,135
user-vote,PwANTxC5mSWGVeSvU1zbYg,Heather,funny,467
user-vote,PwANTxC5mSWGVeSvU1zbYg,Heather,useful,805
user-vote,PwANTxC5mSWGVeSvU1zbYg,Heather,cool,170
user-vote,0SoISZf3Y-Q7o-0rViKi_A,Tara,funny,0
user-vote,0SoISZf3Y-Q7o-0rViKi_A,Tara,useful,1
user-vote,0SoISZf3Y-Q7o-0rViKi_A,Tara,cool,0
user-vote,QZZIvPsbrnkTY0FcRfzJNw,Sally,funny,1
user-vote,QZZIvPsbrnkTY0FcRfzJNw,Sally,useful,13
user-vote,QZZIvPsbrnkTY0FcRfzJNw,Sally,cool,2
user-vote,tANT6Lg0ZNDuo_OTGAxUYw,Danny,funny,2
user-vote,tANT6Lg0ZNDuo_OTGAxUYw,Danny,useful,8
user-vote,tANT6Lg0ZNDuo_OTGAxUYw,Danny,cool,3
user-vote,P0OyIE-YyLs7YqzEq-376A,Daniel,funny,3
user-vote,P0OyIE-YyLs7YqzEq-376A,Daniel,useful,8
user-vote,P0OyIE-YyLs7YqzEq-376A,Daniel,cool,2
user-vote,mqPRd8QE9lkjr4cuyiMaOg,Kristi,funny,6
user-vote,mqPRd8QE9lkjr4cuyiMaOg,Kristi,useful,10
user-vote,mqPRd8QE9lkjr4cuyiMaOg,Kristi,cool,1
user-vote,w6Q3ejGQVsKjl96Q6ilfjw,Sheli,funny,0
user-vote,w6Q3ejGQVsKjl96Q6ilfjw,Sheli,useful,0
user-vote,w6Q3ejGQVsKjl96Q6ilfjw,Sheli,cool,2
user-vote,ad-49YvrSY0Q65G3H0l85Q,Antonio,funny,1
user-vote,ad-49YvrSY0Q65G3H0l85Q,Antonio,useful,9
user-vote,ad-49YvrSY0Q65G3H0l85Q,Antonio,cool,0
user-vote,xZnJiQFSW_DbdR62rGOH4g,Lisa,funny,0
user-vote,xZnJiQFSW_DbdR62rGOH4g,Lisa,useful,0
user-vote,xZnJiQFSW_DbdR62rGOH4g,Lisa,cool,0
user-vote,pXNfvafDj5kRxDd8iupyGA,Michael,funny,2
user-vote,pXNfvafDj5kRxDd8iupyGA,Michael,useful,14
user-vote,pXNfvafDj5kRxDd8iupyGA,Michael,cool,4
user-vote,_N17nwTFmdeycd4nIwSUgw,Shelby,funny,5
user-vote,_N17nwTFmdeycd4nIwSUgw,Shelby,useful,9
user-vote,_N17nwTFmdeycd4nIwSUgw,Shelby,cool,3
user-vote,pNYK40XhM1aYN4JpAkkgiQ,Rachel,funny,0
user-vote,pNYK40XhM1aYN4JpAkkgiQ,Rachel,useful,3
user-vote,pNYK40XhM1aYN4JpAkkgiQ,Rachel,cool,2
user-vote,aX6c5o5A033krh3bOv4Siw,Matt,funny,11
user-vote,aX6c5o5A033krh3bOv4Siw,Matt,useful,42
user-vote,aX6c5o5A033krh3bOv4Siw,Matt,cool,8
user-vote,wTaw7yjXeF2rvQkF3qfJ5A,Adam,funny,1
user-vote,wTaw7yjXeF2rvQkF3qfJ5A,Adam,useful,6
user-vote,wTaw7yjXeF2rvQkF3qfJ5A,Adam,cool,3
user-vote,8NDr7ZBFvp0rET6hJwDcaQ,Ivan,funny,3
user-vote,8NDr7ZBFvp0rET6hJwDcaQ,Ivan,useful,10
user-vote,8NDr7ZBFvp0rET6hJwDcaQ,Ivan,cool,3
user-vote,Cr4OZdE_jmtNkDEKB173KA,Saranya,funny,3
user-vote,Cr4OZdE_jmtNkDEKB173KA,Saranya,useful,11
user-vote,Cr4OZdE_jmtNkDEKB173KA,Saranya,cool,7
user-vote,fmXaqxZrajD0JOaDSF_g6g,John,funny,1
user-vote,fmXaqxZrajD0JOaDSF_g6g,John,useful,7
user-vote,fmXaqxZrajD0JOaDSF_g6g,John,cool,3
user-vote,sZd2m6Ylk0JJeV_O40r7Xg,Ashley,funny,0
user-vote,sZd2m6Ylk0JJeV_O40r7Xg,Ashley,useful,0
user-vote,sZd2m6Ylk0JJeV_O40r7Xg,Ashley,cool,0
user-vote,crMmp_4dsGkajZsBDisC0g,Tom,funny,1
user-vote,crMmp_4dsGkajZsBDisC0g,Tom,useful,15
user-vote,crMmp_4dsGkajZsBDisC0g,Tom,cool,4
user-vote,ZyknAM82cFvF8IVRBdDs0w,Chalae,funny,0
user-vote,ZyknAM82cFvF8IVRBdDs0w,Chalae,useful,1
user-vote,ZyknAM82cFvF8IVRBdDs0w,Chalae,cool,0
user-vote,D0zklGoCA5w0NIAyDj7yXw,Joei,funny,0
user-vote,D0zklGoCA5w0NIAyDj7yXw,Joei,useful,0
user-vote,D0zklGoCA5w0NIAyDj7yXw,Joei,cool,0
user-vote,xIxbeTRNxyxwfNkjWRlc-Q,Scott,funny,0
user-vote,xIxbeTRNxyxwfNkjWRlc-Q,Scott,useful,3
user-vote,xIxbeTRNxyxwfNkjWRlc-Q,Scott,cool,0
user-vote,XkIqG1uPZIuYIe1BQaBpKQ,Jayne,funny,3
user-vote,XkIqG1uPZIuYIe1BQaBpKQ,Jayne,useful,15
user-vote,XkIqG1uPZIuYIe1BQaBpKQ,Jayne,cool,2
user-vote,euFm9oe9Rt-cHO6602KhZQ,Lisa,funny,0
user-vote,euFm9oe9Rt-cHO6602KhZQ,Lisa,useful,1
user-vote,euFm9oe9Rt-cHO6602KhZQ,Lisa,cool,0
user-vote,ToyiljOX7ULVoCcQc5adEA,Sarah,funny,5
user-vote,ToyiljOX7ULVoCcQc5adEA,Sarah,useful,27
user-vote,ToyiljOX7ULVoCcQc5adEA,Sarah,cool,9
user-vote,c4nzad7b8Wrb16NYUlTMHQ,Amanda,funny,16
user-vote,c4nzad7b8Wrb16NYUlTMHQ,Amanda,useful,79
user-vote,c4nzad7b8Wrb16NYUlTMHQ,Amanda,cool,27
user-vote,Ax-SHHSCJttOpZ6jXdqPxQ,Jae,funny,209
user-vote,Ax-SHHSCJttOpZ6jXdqPxQ,Jae,useful,220
user-vote,Ax-SHHSCJttOpZ6jXdqPxQ,Jae,cool,143
user-vote,bge0eeplbO7eA_81PkBOzA,Caitlin,funny,139
user-vote,bge0eeplbO7eA_81PkBOzA,Caitlin,useful,393
user-vote,bge0eeplbO7eA_81PkBOzA,Caitlin,cool,256
user-vote,8DPNGCkUS0w28RDXtJ8bGQ,Lawannah,funny,0
user-vote,8DPNGCkUS0w28RDXtJ8bGQ,Lawannah,useful,3
user-vote,8DPNGCkUS0w28RDXtJ8bGQ,Lawannah,cool,0
user-vote,0Pm7SzZWAmoTihNenl1g5g,Bryan,funny,0
user-vote,0Pm7SzZWAmoTihNenl1g5g,Bryan,useful,0
user-vote,0Pm7SzZWAmoTihNenl1g5g,Bryan,cool,0
user-vote,Enz2ZUxS8CnaVrAE4Wu9dQ,Theresa,funny,0
user-vote,Enz2ZUxS8CnaVrAE4Wu9dQ,Theresa,useful,1
user-vote,Enz2ZUxS8CnaVrAE4Wu9dQ,Theresa,cool,0
user-vote,EFFoP6J89DrE7hatX3LwWg,Jamie,funny,0
user-vote,EFFoP6J89DrE7hatX3LwWg,Jamie,useful,3
user-vote,EFFoP6J89DrE7hatX3LwWg,Jamie,cool,2
user-vote,siF50enVzXW3Kzwaw32Xyw,Vanessa,funny,0
user-vote,siF50enVzXW3Kzwaw32Xyw,Vanessa,useful,1
user-vote,siF50enVzXW3Kzwaw32Xyw,Vanessa,cool,0
user-vote,fnbAwyZdBTEiXcIFTaaQ_w,Kelly,funny,1
user-vote,fnbAwyZdBTEiXcIFTaaQ_w,Kelly,useful,4
user-vote,fnbAwyZdBTEiXcIFTaaQ_w,Kelly,cool,0
user-vote,SaEzqTppL7Fg9rX_K58rSg,Valerie,funny,29
user-vote,SaEzqTppL7Fg9rX_K58rSg,Valerie,useful,47
user-vote,SaEzqTppL7Fg9rX_K58rSg,Valerie,cool,17
user-vote,eZ0_CXJf-CswHwWTASh4ww,Brandy,funny,0
user-vote,eZ0_CXJf-CswHwWTASh4ww,Brandy,useful,2
user-vote,eZ0_CXJf-CswHwWTASh4ww,Brandy,cool,1
user-vote,YFaq3PLiuXZtwxwDtMiOfA,Maxine,funny,207
user-vote,YFaq3PLiuXZtwxwDtMiOfA,Maxine,useful,560
user-vote,YFaq3PLiuXZtwxwDtMiOfA,Maxine,cool,256
user-vote,jPBW9x8th-yr-GbAcD32Ew,Megan,funny,0
user-vote,jPBW9x8th-yr-GbAcD32Ew,Megan,useful,2
user-vote,jPBW9x8th-yr-GbAcD32Ew,Megan,cool,0
user-vote,ZRAowE3P7RRcXukffqANuw,K.,funny,1
user-vote,ZRAowE3P7RRcXukffqANuw,K.,useful,2
user-vote,ZRAowE3P7RRcXukffqANuw,K.,cool,1
user-vote,79oaOp07l1K4mghC49j_xQ,Cre,funny,1
user-vote,79oaOp07l1K4mghC49j_xQ,Cre,useful,3
user-vote,79oaOp07l1K4mghC49j_xQ,Cre,cool,0
user-vote,1-qH6zaTCK69SHc6caXNyg,Mike,funny,0
user-vote,1-qH6zaTCK69SHc6caXNyg,Mike,useful,4
user-vote,1-qH6zaTCK69SHc6caXNyg,Mike,cool,1
user-vote,0s7RxaTQ1R5zRQkaDqEIyQ,Ivan,funny,0
user-vote,0s7RxaTQ1R5zRQkaDqEIyQ,Ivan,useful,5
user-vote,0s7RxaTQ1R5zRQkaDqEIyQ,Ivan,cool,3
user-vote,fakPZgUVF9-qoskDiga0Vw,Rodney,funny,8
user-vote,fakPZgUVF9-qoskDiga0Vw,Rodney,useful,20
user-vote,fakPZgUVF9-qoskDiga0Vw,Rodney,cool,7
user-vote,Oec1vMkFYWpRHBv3B0YkFw,Chris,funny,5
user-vote,Oec1vMkFYWpRHBv3B0YkFw,Chris,useful,14
user-vote,Oec1vMkFYWpRHBv3B0YkFw,Chris,cool,4
user-vote,k-p6rGyZLGXrz1aYNJ1idw,Krystal,funny,7
user-vote,k-p6rGyZLGXrz1aYNJ1idw,Krystal,useful,10
user-vote,k-p6rGyZLGXrz1aYNJ1idw,Krystal,cool,4
user-vote,nuIA9LYQo9lISkbmc143_A,Amanda,funny,0
user-vote,nuIA9LYQo9lISkbmc143_A,Amanda,useful,3
user-vote,nuIA9LYQo9lISkbmc143_A,Amanda,cool,0
user-vote,9Bh85xBs09oWkZ-oNcH1WA,Bonnie,funny,0
user-vote,9Bh85xBs09oWkZ-oNcH1WA,Bonnie,useful,3
user-vote,9Bh85xBs09oWkZ-oNcH1WA,Bonnie,cool,1
user-vote,99WAdA_4DtbmC97n7hKGog,Sarah,funny,0
user-vote,99WAdA_4DtbmC97n7hKGog,Sarah,useful,0
user-vote,99WAdA_4DtbmC97n7hKGog,Sarah,cool,0
user-vote,2L-2msAvQXHUa6gFMEykNQ,Kevin,funny,1
user-vote,2L-2msAvQXHUa6gFMEykNQ,Kevin,useful,0
user-vote,2L-2msAvQXHUa6gFMEykNQ,Kevin,cool,0
user-vote,itIW-VSTTaIV-IsK_JdZqA,Ben,funny,35
user-vote,itIW-VSTTaIV-IsK_JdZqA,Ben,useful,102
user-vote,itIW-VSTTaIV-IsK_JdZqA,Ben,cool,23
user-vote,d9baNYtd8CI0FBj_GTK_Gw,Carolann,funny,19
user-vote,d9baNYtd8CI0FBj_GTK_Gw,Carolann,useful,42
user-vote,d9baNYtd8CI0FBj_GTK_Gw,Carolann,cool,21
user-vote,T4q1XgLmcQTZhLH4Bzre4w,Paul,funny,1
user-vote,T4q1XgLmcQTZhLH4Bzre4w,Paul,useful,1
user-vote,T4q1XgLmcQTZhLH4Bzre4w,Paul,cool,1
user-vote,e3i2J-cBKJoP9Mth5uolhw,Katie,funny,10
user-vote,e3i2J-cBKJoP9Mth5uolhw,Katie,useful,34
user-vote,e3i2J-cBKJoP9Mth5uolhw,Katie,cool,7
user-vote,lW4t0CHzIojxT5vIKHauOQ,C,funny,15
user-vote,lW4t0CHzIojxT5vIKHauOQ,C,useful,47
user-vote,lW4t0CHzIojxT5vIKHauOQ,C,cool,5
user-vote,1UQZCaGtcz6Ki3-DtOG8cA,Ken,funny,3
user-vote,1UQZCaGtcz6Ki3-DtOG8cA,Ken,useful,14
user-vote,1UQZCaGtcz6Ki3-DtOG8cA,Ken,cool,7
user-vote,BSuwgXgHqB9TqiLa4lvMQA,Jenny,funny,33
user-vote,BSuwgXgHqB9TqiLa4lvMQA,Jenny,useful,73
user-vote,BSuwgXgHqB9TqiLa4lvMQA,Jenny,cool,23
user-vote,LTB9NWLhZEIZbsFhuUOjfA,Linda,funny,19
user-vote,LTB9NWLhZEIZbsFhuUOjfA,Linda,useful,44
user-vote,LTB9NWLhZEIZbsFhuUOjfA,Linda,cool,7
user-vote,2cBeJIf7DsPP4Jc-6PiASg,Lezza,funny,0
user-vote,2cBeJIf7DsPP4Jc-6PiASg,Lezza,useful,5
user-vote,2cBeJIf7DsPP4Jc-6PiASg,Lezza,cool,4
user-vote,LOjqEIZUWAVkkiGS0oiVYA,AnNisa Designs,funny,0
user-vote,LOjqEIZUWAVkkiGS0oiVYA,AnNisa Designs,useful,1
user-vote,LOjqEIZUWAVkkiGS0oiVYA,AnNisa Designs,cool,0
user-vote,0YGcuoIoaah3NcD9pltnxw,Justin,funny,1
user-vote,0YGcuoIoaah3NcD9pltnxw,Justin,useful,3
user-vote,0YGcuoIoaah3NcD9pltnxw,Justin,cool,1
user-vote,RGQ1ijtH-rVnNzaM53C0EQ,annaliese,funny,188
user-vote,RGQ1ijtH-rVnNzaM53C0EQ,annaliese,useful,361
user-vote,RGQ1ijtH-rVnNzaM53C0EQ,annaliese,cool,192
user-vote,jpYnlZdHMuVK1pUab0TftA,Gina,funny,0
user-vote,jpYnlZdHMuVK1pUab0TftA,Gina,useful,2
user-vote,jpYnlZdHMuVK1pUab0TftA,Gina,cool,0
user-vote,QeNX6XylOG8mdwMV1d2qLg,Sally,funny,7
user-vote,QeNX6XylOG8mdwMV1d2qLg,Sally,useful,12
user-vote,QeNX6XylOG8mdwMV1d2qLg,Sally,cool,6
user-vote,bsU6RoHmd8qi4CczWQVS1w,Kelly,funny,3
user-vote,bsU6RoHmd8qi4CczWQVS1w,Kelly,useful,33
user-vote,bsU6RoHmd8qi4CczWQVS1w,Kelly,cool,11
user-vote,GGbD7FWSTqCIhQOjIxXAMA,Beverly,funny,0
user-vote,GGbD7FWSTqCIhQOjIxXAMA,Beverly,useful,0
user-vote,GGbD7FWSTqCIhQOjIxXAMA,Beverly,cool,0
user-vote,11t_CO0PE5Fz2vIKGReQRQ,Lori,funny,0
user-vote,11t_CO0PE5Fz2vIKGReQRQ,Lori,useful,7
user-vote,11t_CO0PE5Fz2vIKGReQRQ,Lori,cool,1
user-vote,2q7qmxfVyo1SdEehDyRAWg,Chris,funny,0
user-vote,2q7qmxfVyo1SdEehDyRAWg,Chris,useful,5
user-vote,2q7qmxfVyo1SdEehDyRAWg,Chris,cool,0
user-vote,JKF2OPi-CgI14lnbpXpPDw,Mark,funny,0
user-vote,JKF2OPi-CgI14lnbpXpPDw,Mark,useful,2
user-vote,JKF2OPi-CgI14lnbpXpPDw,Mark,cool,0
user-vote,huKX5ixuxEUbVjC8aEOfsw,John,funny,0
user-vote,huKX5ixuxEUbVjC8aEOfsw,John,useful,1
user-vote,huKX5ixuxEUbVjC8aEOfsw,John,cool,0
user-vote,Vu9SJkC_SJAQB8jKPup4eA,Marie,funny,0
user-vote,Vu9SJkC_SJAQB8jKPup4eA,Marie,useful,2
user-vote,Vu9SJkC_SJAQB8jKPup4eA,Marie,cool,0
user-vote,JoR7gZAEEkGMqiqNac4OZg,J.C.,funny,1
user-vote,JoR7gZAEEkGMqiqNac4OZg,J.C.,useful,12
user-vote,JoR7gZAEEkGMqiqNac4OZg,J.C.,cool,1
user-vote,dC0szIiCaEWaL2Rj8OPvTw,Brianna,funny,0
user-vote,dC0szIiCaEWaL2Rj8OPvTw,Brianna,useful,6
user-vote,dC0szIiCaEWaL2Rj8OPvTw,Brianna,cool,0
user-vote,cp15Rd1wyWBtFditSxTa0g,Jesse,funny,0
user-vote,cp15Rd1wyWBtFditSxTa0g,Jesse,useful,0
user-vote,cp15Rd1wyWBtFditSxTa0g,Jesse,cool,0
user-vote,L_bYa7tav4v0kcKD1xuh0A,Dennis,funny,2
user-vote,L_bYa7tav4v0kcKD1xuh0A,Dennis,useful,8
user-vote,L_bYa7tav4v0kcKD1xuh0A,Dennis,cool,4
user-vote,qUIyE56oiCTN-Ncq8f8Tdw,Lina,funny,0
user-vote,qUIyE56oiCTN-Ncq8f8Tdw,Lina,useful,0
user-vote,qUIyE56oiCTN-Ncq8f8Tdw,Lina,cool,0
user-vote,zytGdAIrWngyWT_LTLYTZw,Terry,funny,14
user-vote,zytGdAIrWngyWT_LTLYTZw,Terry,useful,41
user-vote,zytGdAIrWngyWT_LTLYTZw,Terry,cool,5
user-vote,XRc-gYYp0F46PSOG0AZNrA,Veronica,funny,0
user-vote,XRc-gYYp0F46PSOG0AZNrA,Veronica,useful,0
user-vote,XRc-gYYp0F46PSOG0AZNrA,Veronica,cool,0
user-vote,P0aksFGjd3gKEQB5yckvLw,Linda,funny,10
user-vote,P0aksFGjd3gKEQB5yckvLw,Linda,useful,30
user-vote,P0aksFGjd3gKEQB5yckvLw,Linda,cool,5
user-vote,bivEb1NWuDjXOZAqI0mFpA,Courtney,funny,2
user-vote,bivEb1NWuDjXOZAqI0mFpA,Courtney,useful,5
user-vote,bivEb1NWuDjXOZAqI0mFpA,Courtney,cool,2
user-vote,DRnfwiaybpVbiXl4d9M8og,Ellen,funny,3
user-vote,DRnfwiaybpVbiXl4d9M8og,Ellen,useful,4
user-vote,DRnfwiaybpVbiXl4d9M8og,Ellen,cool,5
user-vote,_3swiYepBoXw49Ef1kSOPA,Lisa,funny,0
user-vote,_3swiYepBoXw49Ef1kSOPA,Lisa,useful,2
user-vote,_3swiYepBoXw49Ef1kSOPA,Lisa,cool,0
user-vote,-LvAzFRimmmSDNcOFOBdlA,Daniel,funny,0
user-vote,-LvAzFRimmmSDNcOFOBdlA,Daniel,useful,3
user-vote,-LvAzFRimmmSDNcOFOBdlA,Daniel,cool,0
user-vote,CTJehZXTE_90D3ixBlAPDw,Erin,funny,0
user-vote,CTJehZXTE_90D3ixBlAPDw,Erin,useful,1
user-vote,CTJehZXTE_90D3ixBlAPDw,Erin,cool,0
user-vote,6I5APOV4fIyB1z6pm_6TCg,Chris,funny,0
user-vote,6I5APOV4fIyB1z6pm_6TCg,Chris,useful,7
user-vote,6I5APOV4fIyB1z6pm_6TCg,Chris,cool,1
user-vote,8-1qBFR1CjYGdyZ_EKo1Uw,Ronie,funny,3
user-vote,8-1qBFR1CjYGdyZ_EKo1Uw,Ronie,useful,5
user-vote,8-1qBFR1CjYGdyZ_EKo1Uw,Ronie,cool,3
user-vote,i-Tsr1C0ZCHoPG5dgpx5QQ,Tiffany,funny,27
user-vote,i-Tsr1C0ZCHoPG5dgpx5QQ,Tiffany,useful,40
user-vote,i-Tsr1C0ZCHoPG5dgpx5QQ,Tiffany,cool,9
user-vote,kZgk12bNnb2rEsK6NCNJLg,Adam,funny,0
user-vote,kZgk12bNnb2rEsK6NCNJLg,Adam,useful,0
user-vote,kZgk12bNnb2rEsK6NCNJLg,Adam,cool,0
user-vote,02bHL82hFxlOtuJ4p2OqRA,Camelia,funny,1
user-vote,02bHL82hFxlOtuJ4p2OqRA,Camelia,useful,32
user-vote,02bHL82hFxlOtuJ4p2OqRA,Camelia,cool,4
user-vote,E_1yaiBUC6Xs6YiKVMrjig,Renee,funny,0
user-vote,E_1yaiBUC6Xs6YiKVMrjig,Renee,useful,3
user-vote,E_1yaiBUC6Xs6YiKVMrjig,Renee,cool,0
user-vote,-aZLa7IWVvBy_OAr3CLtcA,Joann,funny,5
user-vote,-aZLa7IWVvBy_OAr3CLtcA,Joann,useful,14
user-vote,-aZLa7IWVvBy_OAr3CLtcA,Joann,cool,0
user-vote,mk-YnK-jIHBUKtZk9y8ZiA,Mary,funny,2
user-vote,mk-YnK-jIHBUKtZk9y8ZiA,Mary,useful,25
user-vote,mk-YnK-jIHBUKtZk9y8ZiA,Mary,cool,6
user-vote,xTkNDbBMz5izqy582Si-VA,Stephanie,funny,1
user-vote,xTkNDbBMz5izqy582Si-VA,Stephanie,useful,1
user-vote,xTkNDbBMz5izqy582Si-VA,Stephanie,cool,1
user-vote,ic8P3NhggYAx2FReB93E_g,Brooke,funny,1
user-vote,ic8P3NhggYAx2FReB93E_g,Brooke,useful,28
user-vote,ic8P3NhggYAx2FReB93E_g,Brooke,cool,5
user-vote,FyTLwDxnyDyzstvDOIYebw,n,funny,0
user-vote,FyTLwDxnyDyzstvDOIYebw,n,useful,0
user-vote,FyTLwDxnyDyzstvDOIYebw,n,cool,0
user-vote,z-MbAA57Ag4cJEp6mgVReg,Chris,funny,25
user-vote,z-MbAA57Ag4cJEp6mgVReg,Chris,useful,144
user-vote,z-MbAA57Ag4cJEp6mgVReg,Chris,cool,30
user-vote,f2s1VrgJvkmGVqW5THambA,Brian,funny,2
user-vote,f2s1VrgJvkmGVqW5THambA,Brian,useful,1
user-vote,f2s1VrgJvkmGVqW5THambA,Brian,cool,1
user-vote,5roxyxOGNg7aAXdE0bhzFQ,Jacob,funny,0
user-vote,5roxyxOGNg7aAXdE0bhzFQ,Jacob,useful,0
user-vote,5roxyxOGNg7aAXdE0bhzFQ,Jacob,cool,0
user-vote,3LsG92Gxu7Q6-M77iGrK0w,Peter,funny,0
user-vote,3LsG92Gxu7Q6-M77iGrK0w,Peter,useful,7
user-vote,3LsG92Gxu7Q6-M77iGrK0w,Peter,cool,0
user-vote,JqdpJSLmoGfl4aMVTT3FJw,Ash,funny,1
user-vote,JqdpJSLmoGfl4aMVTT3FJw,Ash,useful,0
user-vote,JqdpJSLmoGfl4aMVTT3FJw,Ash,cool,0
user-vote,SCkg1fUjBVOze8wWlTGCog,Erin,funny,11
user-vote,SCkg1fUjBVOze8wWlTGCog,Erin,useful,45
user-vote,SCkg1fUjBVOze8wWlTGCog,Erin,cool,10
user-vote,kdc6Xadv0dF7UJXrEFAQpw,Taylor,funny,5
user-vote,kdc6Xadv0dF7UJXrEFAQpw,Taylor,useful,11
user-vote,kdc6Xadv0dF7UJXrEFAQpw,Taylor,cool,3
user-vote,s6uyQQ6_IQ6s8fq5yEQngw,Bessie,funny,1
user-vote,s6uyQQ6_IQ6s8fq5yEQngw,Bessie,useful,0
user-vote,s6uyQQ6_IQ6s8fq5yEQngw,Bessie,cool,1
user-vote,O3IylSoiA4eWzabCu9j-UA,Mary,funny,150
user-vote,O3IylSoiA4eWzabCu9j-UA,Mary,useful,283
user-vote,O3IylSoiA4eWzabCu9j-UA,Mary,cool,198
user-vote,WydfymGZvhGvXs-qRmDXbA,Corie,funny,40
user-vote,WydfymGZvhGvXs-qRmDXbA,Corie,useful,73
user-vote,WydfymGZvhGvXs-qRmDXbA,Corie,cool,12
user-vote,NJeerj2GdnK1vlQRQhR1ug,John,funny,1
user-vote,NJeerj2GdnK1vlQRQhR1ug,John,useful,4
user-vote,NJeerj2GdnK1vlQRQhR1ug,John,cool,3
user-vote,J3Yemf5Mkebofqe5o0OwVQ,James,funny,2
user-vote,J3Yemf5Mkebofqe5o0OwVQ,James,useful,10
user-vote,J3Yemf5Mkebofqe5o0OwVQ,James,cool,1
user-vote,2nmX0g_Fb2BfzEKXm1NTxw,Kristi,funny,1
user-vote,2nmX0g_Fb2BfzEKXm1NTxw,Kristi,useful,2
user-vote,2nmX0g_Fb2BfzEKXm1NTxw,Kristi,cool,0
user-vote,YBIUi3rHkTjJvu5uezHLhQ,Lisa,funny,1
user-vote,YBIUi3rHkTjJvu5uezHLhQ,Lisa,useful,14
user-vote,YBIUi3rHkTjJvu5uezHLhQ,Lisa,cool,3
user-vote,hyKTSmIBFrJYAFgthXsAqw,Beatrice,funny,0
user-vote,hyKTSmIBFrJYAFgthXsAqw,Beatrice,useful,0
user-vote,hyKTSmIBFrJYAFgthXsAqw,Beatrice,cool,0
user-vote,o1aTvj-UCi3jFgdx5W1dlQ,Travis,funny,0
user-vote,o1aTvj-UCi3jFgdx5W1dlQ,Travis,useful,2
user-vote,o1aTvj-UCi3jFgdx5W1dlQ,Travis,cool,0
user-vote,UM3Hgr_gDyKx0ISPqq4GVQ,Rosemary,funny,0
user-vote,UM3Hgr_gDyKx0ISPqq4GVQ,Rosemary,useful,1
user-vote,UM3Hgr_gDyKx0ISPqq4GVQ,Rosemary,cool,0
user-vote,yG2wmpbDyOI2W8fRu2OnjQ,Maria,funny,0
user-vote,yG2wmpbDyOI2W8fRu2OnjQ,Maria,useful,2
user-vote,yG2wmpbDyOI2W8fRu2OnjQ,Maria,cool,0
user-vote,-UOtC3uKrZUvShvMmwxwBQ,Kenny,funny,18
user-vote,-UOtC3uKrZUvShvMmwxwBQ,Kenny,useful,25
user-vote,-UOtC3uKrZUvShvMmwxwBQ,Kenny,cool,17
